,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Gilles Bosch,Fly half,leicester,2019,,,,,,,,,,,,,,,,,,
Guy Porter,,leicester,2019,,,,,,,,,,,,,,,,,,
Harry Potter,,leicester,2019,,,,,,,,,,,,,,,,,,
Hosea Saumaki,Wing,leicester,2019,,,,,,,,,,,,,,,,,,
Jack Van Poortvliet,,leicester,2019,,,,,,,,,,,,,,,,,,
Jacobus Van Wyk,Wing,leicester,2019,,,,,,,,,,,,,,,,,,
Juan Pablo Socino,Centre,leicester,2019,,,,,,,,,,,,,,,,,,
Kini Murimurivalu,Fullback,leicester,2019,,,,,,,,,,,,,,,,,,
Matias Moroni,Centre,leicester,2019,,,,,,,,,,,,,,,,,,
Matt Scott,Centre,leicester,2019,,,,,,,,,,,,,,,,,,
Nemani Nadolo,Left Wing,leicester,2019,,,,,,,,,,,,,,,,,,
Richard Wigglesworth,Scrum Half,leicester,2019,,,,,,,,,,,,,,,,,,
Tom Cowan-Dickie,Fullback,leicester,2019,,,,,,,,,,,,,,,,,,
Tom Cowan-Dickie ,Fullback,leicester,2019,,,,,,,,,,,,,,,,,,
Tom Manz,Fullback,leicester,2019,,,,,,,,,,,,,,,,,,
Will Hurd,Fullback,leicester,2019,,,,,,,,,,,,,,,,,,
Brian Deeny,Lock 4,leinster,2019,,,,,,,,,,,,,,,,,,
Ed Byrne,Loosehead Prop,leinster,2019, 10 , 2 , 46 , 34 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 60 , 0 , 0 , 0 , 3 , 0 , 0 
Jason Jenkins,Lock,leinster,2019,,,,,,,,,,,,,,,,,,
Max Deegan,Number 8,leinster,2019, 20 , 4 , 156 , 66 , 13 , 6 , 12 , 3 , 0 , 0 , 0 , 73 , 5 , 2 , 4 , 3 , 0 , 0 
Rhys Ruddock,Blindside Flanker,leinster,2019, 5 , 1 , 73 , 61 , 4 , 2 , 6 , 1 , 0 , 0 , 0 , 75 , 8 , 2 , 5 , 6 , 0 , 0 
Ross Molony,Lock 4,leinster,2019, 0 , 0 , 32 , 23 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 36 , 2 , 4 , 0 , 2 , 0 , 0 
Scott Penny,Flanker 7,leinster,2019, 15 , 3 , 54 , 28 , 0 , 0 , 8 , 2 , 0 , 0 , 0 , 38 , 4 , 3 , 2 , 3 , 0 , 0 
Vakh Abdaladze,Prop,leinster,2019, 0 , 0 , 8 , 5 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 8 , 0 , 1 , 0 , 3 , 0 , 0 
Ben Brownlee,Fullback,leinster,2019,,,,,,,,,,,,,,,,,,
Charlie Ngatai,Centre 12,lyon,2019, 5 , 1 , 66 , 24 , 7 , 6 , 20 , 6 , 13 , 0 , 0 , 11 , 9 , 2 , 3 , 0 , 0 , 0 
Charlie Tector ,Fullback,leinster,2019,,,,,,,,,,,,,,,,,,
Chris Cosgrave,Fullback,leinster,2019,,,,,,,,,,,,,,,,,,
Dave Kearney,Wing,leinster,2019, 30 , 6 , 255 , 46 , 12 , 12 , 5 , 1 , 2 , 0 , 0 , 29 , 5 , 4 , 8 , 2 , 0 , 0 
John Mckee,Fullback,leinster,2019,,,,,,,,,,,,,,,,,,
Liam Turner,Outside centre,leinster,2019,,,,,,,,,,,,,,,,,,
Luke McGrath,Scrum half,leinster,2019, 5 , 1 , 46 , 26 , 2 , 1 , 579 , 8 , 63 , 0 , 0 , 39 , 6 , 2 , 11 , 0 , 0 , 0 
Martin Moloney,Fullback,leinster,2019,,,,,,,,,,,,,,,,,,
Michael Milne,,leinster,2019, 10 , 2 , 23 , 9 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 
Nick McCarthy,Scrum half,leinster,2019, 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Ross Byrne,Fly half,leinster,2019, 110 , 3 , 93 , 42 , 10 , 4 , 171 , 4 , 49 , 28 , 13 , 73 , 10 , 2 , 9 , 2 , 0 , 0 
Tadgh McElroy,,leinster,2019,,,,,,,,,,,,,,,,,,
Tom Clarkson,,leinster,2019,,,,,,,,,,,,,,,,,,
Adam Coleman,Lock,london-irish,2019, 5 , 1 , 40 , 21 , 4 , 2 , 7 , 2 , 0 , 0 , 0 , 32 , 5 , 2 , 3 , 0 , 0 , 0 
Agustin Creevy, Hooker,london-irish,2019,,,,,,,,,,,,,,,,,,
Albert Tuisue,Lock,london-irish,2019, 10 , 2 , 146 , 80 , 4 , 1 , 6 , 3 , 0 , 0 , 0 , 76 , 6 , 2 , 5 , 7 , 0 , 0 
Allan Dell,Prop,london-irish,2019, 0 , 0 , 13 , 4 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 15 , 2 , 2 , 0 , 5 , 2 , 0 
Ben Donnell,Lock,london-irish,2019,,,,,,,,,,,,,,,,,,
Ciaran Parker,Prop,london-irish,2019,,,,,,,,,,,,,,,,,,
Facundo Gigena,Prop,london-irish,2019,,,,,,,,,,,,,,,,,,
George Nott,Lock,london-irish,2019, 0 , 0 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 35 , 1 , 2 , 1 , 1 , 0 , 0 
Isaac Curtis-Harris,Lock,london-irish,2019,,,,,,,,,,,,,,,,,,
Jack Cooke,Flanker 7,london-irish,2019,,,,,,,,,,,,,,,,,,
Johan Aliouat,Lock,london-irish,2019,,,,,,,,,,,,,,,,,,
Jonatas Paulo,Prop,london-irish,2019,,,,,,,,,,,,,,,,,,
Marcel Van der Merwe,Tighthead Prop,london-irish,2019,,,,,,,,,,,,,,,,,,
Matt Rogerson,Flanker 6,london-irish,2019, 0 , 0 , 28 , 20 , 3 , 0 , 1 , 0 , 0 , 0 , 0 , 50 , 5 , 1 , 1 , 2 , 1 , 0 
Matt Williams,Flanker 7,london-irish,2019,,,,,,,,,,,,,,,,,,
Michael Willemse,Hooker,london-irish,2019,,,,,,,,,,,,,,,,,,
Mika Tyumenev,Hooker,london-irish,2019,,,,,,,,,,,,,,,,,,
Oli Hoskins,Prop,london-irish,2019, 5 , 1 , 36 , 40 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 63 , 3 , 3 , 1 , 8 , 0 , 1 
Olly Cracknell,Flanker 6,london-irish,2019,,,,,,,,,,,,,,,,,,
Pedro Bengalo,Prop,london-irish,2019,,,,,,,,,,,,,,,,,,
Rob Simmons,Lock,london-irish,2019,,,,,,,,,,,,,,,,,,
Stelian Burcea,Number 8,london-irish,2019,,,,,,,,,,,,,,,,,,
Steve Mafi,Lock 4,london-irish,2019,,,,,,,,,,,,,,,,,,
Tom Pearson,Openside flanker,london-irish,2019,,,,,,,,,,,,,,,,,,
Ben Loader,Wing,london-irish,2019, 5 , 1 , 98 , 20 , 7 , 4 , 3 , 0 , 1 , 0 , 0 , 23 , 3 , 5 , 5 , 0 , 0 , 0 
Ben White,Scrum half,london-irish,2019,,,,,,,,,,,,,,,,,,
Benhard Janse van Rensburg,Fly half,london-irish,2019,,,,,,,,,,,,,,,,,,
Chandler Cunningham South,Fullback,london-irish,2019,,,,,,,,,,,,,,,,,,
Colby Fainga'a,Flanker 6,lyon,2019,,,,,,,,,,,,,,,,,,
Dylan Cretin,Number 8,lyon,2019, 0 , 0 , 7 , 5 , 2 , 0 , 6 , 4 , 0 , 0 , 0 , 11 , 3 , 0 , 1 , 0 , 0 , 0 
Francisco Gomez Kodela,Prop,lyon,2019, 0 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Hamza Kaabeche,Prop,lyon,2019, 0 , 0 , 22 , 8 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 0 , 1 , 1 , 2 , 0 , 0 
Joe Taufete'e,Hooker,lyon,2019,,,,,,,,,,,,,,,,,,
Jordan Taufua,Number 8,lyon,2019,,,,,,,,,,,,,,,,,,
Patrick Sobela,Flanker 7,lyon,2019, 0 , 0 , 64 , 25 , 1 , 0 , 8 , 3 , 0 , 0 , 0 , 51 , 4 , 3 , 3 , 5 , 0 , 0 
Temo Mayanavanua,Lock,lyon,2019,,,,,,,,,,,,,,,,,,
Vivien Devisme,Prop,lyon,2019, 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 1 , 0 , 0 
Yanis Charcosset,Hooker,lyon,2019,,,,,,,,,,,,,,,,,,
Clement Laporte,Wing,lyon,2019,,,,,,,,,,,,,,,,,,
Ethan Dumortier,Centre,lyon,2019, 0 , 0 , 5 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Jean Marc Doussain,Fly half,lyon,2019,,,,,,,,,,,,,,,,,,
Jonathan Pelissie,Scrum half,lyon,2019, 0 , 0 , 11 , 3 , 1 , 0 , 112 , 1 , 7 , 0 , 0 , 7 , 2 , 2 , 1 , 1 , 0 , 0 
Jérôme Rey,Fullback,lyon,2019,,,,,,,,,,,,,,,,,,
Leo Berdeu,Fly Half,lyon,2019,,,,,,,,,,,,,,,,,,
Lima Sopoaga,Fly half,lyon,2019,,,,,,,,,,,,,,,,,,
Mickael Guillard,Fullback,lyon,2019,,,,,,,,,,,,,,,,,,
Thibaut Regard,Centre,lyon,2019, 10 , 2 , 46 , 17 , 1 , 2 , 4 , 1 , 1 , 0 , 0 , 15 , 2 , 0 , 1 , 1 , 0 , 0 
Toby Arnold,Fullback,lyon,2019, 0 , 0 , 30 , 12 , 3 , 2 , 3 , 0 , 3 , 0 , 0 , 5 , 2 , 0 , 2 , 0 , 0 , 0 
Ugo Vignolles,Fullback,lyon,2019,,,,,,,,,,,,,,,,,,
Xavier Mignot,Fullback,lyon,2019, 5 , 1 , 26 , 12 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 16 , 1 , 0 , 0 , 0 , 0 , 0 
Dave Kilcoyne,Prop,munster,2019, 0 , 0 , 55 , 23 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 26 , 2 , 1 , 3 , 2 , 0 , 0 
Diarmuid Barron,Hooker,munster,2019, 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Edwin Edogbo,Lock 5,munster,2019,,,,,,,,,,,,,,,,,,
Gavin Coombes,Flanker 6,munster,2019, 0 , 0 , 10 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 0 , 0 
Jack O'Donoghue,Number 8,munster,2019, 10 , 2 , 109 , 75 , 5 , 2 , 16 , 6 , 1 , 0 , 0 , 83 , 10 , 9 , 1 , 11 , 0 , 0 
Jean Kleyn,Lock,munster,2019, 0 , 0 , 89 , 53 , 1 , 0 , 10 , 2 , 0 , 0 , 0 , 70 , 10 , 4 , 2 , 3 , 0 , 0 
Jeremy Loughman,Prop,munster,2019, 5 , 1 , 70 , 52 , 2 , 1 , 8 , 1 , 0 , 0 , 0 , 48 , 2 , 0 , 0 , 4 , 0 , 0 
Niall Scannell,Hooker,munster,2019, 0 , 0 , 44 , 48 , 2 , 0 , 17 , 0 , 0 , 0 , 0 , 42 , 2 , 1 , 5 , 2 , 1 , 0 
Peter O'Mahony,Flanker 7,munster,2019, 0 , 0 , 93 , 53 , 6 , 3 , 18 , 1 , 1 , 0 , 0 , 64 , 6 , 14 , 2 , 5 , 0 , 0 
Stephen Archer,Prop,munster,2019, 0 , 0 , 75 , 66 , 0 , 0 , 14 , 2 , 0 , 0 , 0 , 87 , 6 , 2 , 4 , 14 , 0 , 0 
Calvin Nash,Wing,munster,2019, 5 , 1 , 111 , 21 , 4 , 2 , 10 , 1 , 9 , 0 , 0 , 13 , 5 , 0 , 5 , 1 , 0 , 0 
Craig Casey,Scrum Half,munster,2019, 0 , 0 , 11 , 3 , 0 , 0 , 77 , 0 , 9 , 0 , 0 , 4 , 2 , 1 , 1 , 0 , 0 , 0 
Dan Goggin,Centre,munster,2019, 0 , 0 , 154 , 51 , 8 , 1 , 37 , 9 , 6 , 0 , 0 , 43 , 9 , 1 , 4 , 1 , 0 , 0 
Jack Crowley,,munster,2019,,,,,,,,,,,,,,,,,,
Joey Carbery,Fly half,munster,2019, 9 , 0 , 10 , 7 , 2 , 1 , 28 , 0 , 6 , 0 , 3 , 7 , 2 , 0 , 0 , 1 , 0 , 0 
John Hodnett,,munster,2019,,,,,,,,,,,,,,,,,,
Liam Coombes,Wing,munster,2019, 0 , 0 , 54 , 13 , 2 , 0 , 4 , 0 , 1 , 0 , 0 , 8 , 2 , 0 , 0 , 2 , 0 , 0 
Malakai Fekitoa,Centre 12,munster,2019,,,,,,,,,,,,,,,,,,
Roman Salanoa,,munster,2019,,,,,,,,,,,,,,,,,,
Shane Daly,Centre 13,munster,2019, 10 , 2 , 173 , 52 , 13 , 1 , 21 , 1 , 15 , 0 , 0 , 27 , 3 , 3 , 5 , 4 , 0 , 0 
Thomas Ahern,Fullback,munster,2019,,,,,,,,,,,,,,,,,,
Ali Oz,Prop,racing-92,2019, 0 , 0 , 13 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 1 , 0 , 0 , 0 
Anthime Hemery,Number 8,racing-92,2019,,,,,,,,,,,,,,,,,,
Anton Bresler,Lock,racing-92,2019,,,,,,,,,,,,,,,,,,
Baptiste Chouzenoux,Flanker 6,racing-92,2019, 0 , 0 , 9 , 6 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 0 , 2 , 2 , 0 , 0 , 0 
Baptiste Pesenti,Openside Flanker,racing-92,2019,,,,,,,,,,,,,,,,,,
Bernard Le Roux,Flanker 6,racing-92,2019, 0 , 0 , 30 , 9 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 13 , 2 , 0 , 1 , 0 , 0 , 0 
Boris Palu,Lock,racing-92,2019, 0 , 0 , 29 , 19 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 24 , 2 , 1 , 0 , 1 , 0 , 0 
Camille Chat,Hooker,racing-92,2019, 0 , 0 , 30 , 19 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 11 , 3 , 3 , 2 , 0 , 0 , 0 
Cedate Gomes Sa,Prop,racing-92,2019, 0 , 0 , 10 , 7 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 16 , 3 , 0 , 0 , 3 , 0 , 0 
Eddy Ben Arous,Prop,racing-92,2019, 0 , 0 , 21 , 14 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 15 , 1 , 1 , 1 , 4 , 0 , 0 
Guram Gogichashvili,Prop,racing-92,2019,,,,,,,,,,,,,,,,,,
Hassane Kolingar,Prop,racing-92,2019, 0 , 0 , 11 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 2 , 0 , 0 
Ibrahim Diallo,Flanker 7,racing-92,2019,,,,,,,,,,,,,,,,,,
Luke Jones,Lock,racing-92,2019,,,,,,,,,,,,,,,,,,
Sebastien Taofifenua,Prop,racing-92,2019,,,,,,,,,,,,,,,,,,
Teddy Baubigny,Hooker,racing-92,2019, 5 , 1 , 10 , 4 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 10 , 0 , 0 , 1 , 1 , 0 , 0 
Trevor Nyakane,Prop,racing-92,2019,,,,,,,,,,,,,,,,,,
Victor Moreaux,Lock,racing-92,2019,,,,,,,,,,,,,,,,,,
Wenceslas Lauret,Flanker 7,racing-92,2019, 5 , 1 , 35 , 10 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 30 , 1 , 3 , 0 , 1 , 0 , 0 
Yoan Tanga Mangene,Openside Flanker,racing-92,2019,,,,,,,,,,,,,,,,,,
Antoine Gibert,Fly half,racing-92,2019, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Gael Fickou,Centre,racing-92,2019,,,,,,,,,,,,,,,,,,
Henry Chavancy,Centre,racing-92,2019, 5 , 1 , 47 , 19 , 3 , 1 , 11 , 1 , 1 , 0 , 0 , 21 , 4 , 0 , 3 , 1 , 0 , 0 
Jonathan Maiau,Fullback,racing-92,2019,,,,,,,,,,,,,,,,,,
Juan Imhoff,Wing,racing-92,2019, 5 , 1 , 84 , 12 , 2 , 1 , 9 , 1 , 5 , 0 , 0 , 7 , 4 , 0 , 3 , 1 , 1 , 0 
Kurtley Beale,Centre,racing-92,2019,,,,,,,,,,,,,,,,,,
Louis Dupichot,Wing,racing-92,2019,,,,,,,,,,,,,,,,,,
Max Spring,Fullback,racing-92,2019,,,,,,,,,,,,,,,,,,
Maxime Machenaud,Scrum half,racing-92,2019, 18 , 0 , 17 , 5 , 0 , 0 , 136 , 2 , 9 , 6 , 2 , 9 , 4 , 0 , 2 , 1 , 1 , 0 
Mitch Short,Scrum half,racing-92,2019,,,,,,,,,,,,,,,,,,
Nolann Le Garrec,Fullback,racing-92,2019,,,,,,,,,,,,,,,,,,
Olivier Klemenczak,Fullback,racing-92,2019, 0 , 0 , 21 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 2 , 0 , 1 , 0 , 0 , 0 
Teddy Thomas,Wing,racing-92,2019, 20 , 4 , 66 , 16 , 7 , 3 , 6 , 1 , 5 , 0 , 0 , 6 , 3 , 1 , 0 , 1 , 0 , 0 
Virimi Vakatawa,Wing,racing-92,2019, 5 , 1 , 91 , 24 , 8 , 2 , 14 , 4 , 2 , 0 , 0 , 18 , 3 , 2 , 3 , 2 , 0 , 0 
Brad Wilkin,Flanker 7,rebels,2019,,,,,,,,,,,,,,,,,,
Cameron Orr,Prop,rebels,2019,,,,,,,,,,,,,,,,,,
Daniel Maiava,Lock 4,rebels,2019,,,,,,,,,,,,,,,,,,
Isaac Aedo Kailea,Loosehead Prop,rebels,2019,,,,,,,,,,,,,,,,,,
James Hanson,Hooker,rebels,2019,,,,,,,,,,,,,,,,,,
Jordan Uelese,Hooker,rebels,2019, 5 , 1 , 14 , 9 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 8 , 1 , 1 , 3 , 0 , 0 , 0 
Josh Canham,Lock 5,rebels,2019,,,,,,,,,,,,,,,,,,
Josh Hill,Lock 5,rebels,2019,,,,,,,,,,,,,,,,,,
Matt Gibbon,Prop,rebels,2019, 0 , 0 , 26 , 11 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 12 , 1 , 2 , 3 , 1 , 0 , 0 
Matt Philip,Lock,rebels,2019, 10 , 2 , 158 , 62 , 4 , 6 , 24 , 6 , 0 , 0 , 0 , 55 , 4 , 4 , 9 , 6 , 1 , 0 
Michael Wells,Number 8,rebels,2019,,,,,,,,,,,,,,,,,,
Pone Fa'amausili,Prop,rebels,2019, 0 , 0 , 15 , 5 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 2 , 2 , 0 , 2 , 0 , 0 , 0 
Richard Hardwick,Flanker 6,rebels,2019, 0 , 0 , 39 , 16 , 2 , 2 , 13 , 1 , 0 , 0 , 0 , 42 , 10 , 8 , 0 , 4 , 0 , 0 
Robert Leota,Flanker 7,rebels,2019, 0 , 0 , 51 , 24 , 2 , 1 , 8 , 2 , 0 , 0 , 0 , 19 , 6 , 0 , 2 , 0 , 0 , 0 
Ross Haylett-Petty,Lock,rebels,2019, 0 , 0 , 52 , 22 , 0 , 0 , 9 , 4 , 0 , 0 , 0 , 26 , 2 , 3 , 4 , 3 , 0 , 0 
Sef Faagase,Prop,rebels,2019,,,,,,,,,,,,,,,,,,
Tamati Ioane,Openside Flanker,rebels,2019,,,,,,,,,,,,,,,,,,
Trevor Hosea,Lock,rebels,2019,,,,,,,,,,,,,,,,,,
Andrew Kellaway,Fullback,rebels,2019,,,,,,,,,,,,,,,,,,
Cabous Eloff,,rebels,2019,,,,,,,,,,,,,,,,,,
Carter Gordon,,rebels,2019,,,,,,,,,,,,,,,,,,
Efi Ma'afu,,rebels,2019,,,,,,,,,,,,,,,,,,
George Worth,Fly Half,rebels,2019,,,,,,,,,,,,,,,,,,
Glen Vaihu,Fullback,rebels,2019,,,,,,,,,,,,,,,,,,
James Tuttle,Scrum half,rebels,2019,,,,,,,,,,,,,,,,,,
Jeral Skelton,Fullback,rebels,2019,,,,,,,,,,,,,,,,,,
Joe Powell,Scrum half,rebels,2019,,,,,,,,,,,,,,,,,,
Josh Kemeny,,rebels,2019,,,,,,,,,,,,,,,,,,
Lachlan Anderson,,rebels,2019,,,,,,,,,,,,,,,,,,
Llikena Vudogo,Left Wing,rebels,2019,,,,,,,,,,,,,,,,,,
Lukas Ripley,Centre 13,rebels,2019,,,,,,,,,,,,,,,,,,
Matt Toomua,Centre,rebels,2019, 0 , 0 , 22 , 10 , 0 , 0 , 25 , 0 , 7 , 0 , 0 , 15 , 1 , 1 , 3 , 1 , 0 , 0 
Moses Sorovi,Scrum Half,rebels,2019,,,,,,,,,,,,,,,,,,
Nick Jooste,Fly Half,rebels,2019,,,,,,,,,,,,,,,,,,
Ray Nu'u,Centre,rebels,2019,,,,,,,,,,,,,,,,,,
Reece Hodge,Fullback,rebels,2019, 14 , 1 , 145 , 41 , 5 , 7 , 15 , 6 , 6 , 0 , 3 , 34 , 9 , 2 , 8 , 0 , 0 , 0 
Rhys Van Nek,Fullback,rebels,2019,,,,,,,,,,,,,,,,,,
Sam Wallis,Fullback,rebels,2019,,,,,,,,,,,,,,,,,,
Stacey Ili,Wing,rebels,2019,,,,,,,,,,,,,,,,,,
Tom Nowlan,Fullback,rebels,2019,,,,,,,,,,,,,,,,,,
Young Tonumaipea,Centre 13,rebels,2019,,,,,,,,,,,,,,,,,,
Armand van der Merwe,Hooker,sale,2019, 25 , 5 , 147 , 58 , 7 , 6 , 29 , 12 , 0 , 0 , 0 , 89 , 9 , 5 , 16 , 3 , 0 , 0 
Ben Curry,Flanker 7,sale,2019, 0 , 0 , 105 , 41 , 1 , 3 , 26 , 7 , 0 , 0 , 0 , 145 , 17 , 10 , 5 , 2 , 0 , 0 
Benjamin Beaux,Lock,sale,2019,,,,,,,,,,,,,,,,,,
Bevan Rodd,Prop,sale,2019, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 
Brice Mach,Hooker,sale,2019,,,,,,,,,,,,,,,,,,
Cameron Neild,Hooker,sale,2019, 5 , 1 , 25 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 14 , 1 , 0 , 1 , 0 , 0 , 0 
Cameron Pierce,Lock,sale,2019,,,,,,,,,,,,,,,,,,
Cobus Wiese,Flanker 7,sale,2019,,,,,,,,,,,,,,,,,,
Coenie Oosthuizen,Tighthead Prop,sale,2019, 5 , 1 , 36 , 44 , 1 , 1 , 8 , 2 , 0 , 0 , 0 , 63 , 9 , 3 , 0 , 13 , 0 , 0 
Curtis Langdon,Hooker,sale,2019, 0 , 0 , 24 , 15 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 26 , 4 , 0 , 5 , 2 , 1 , 0 
Daniel du Preez,Number 8,sale,2019, 5 , 1 , 179 , 81 , 10 , 1 , 36 , 14 , 0 , 0 , 0 , 78 , 1 , 3 , 9 , 6 , 0 , 0 
Dom Barrow,Lock,sale,2019,,,,,,,,,,,,,,,,,,
Ewan Ashman,Hooker,sale,2019,,,,,,,,,,,,,,,,,,
JP du Preez,Lock,sale,2019,,,,,,,,,,,,,,,,,,
Jacobus Wiese,Lock 4,sale,2019,,,,,,,,,,,,,,,,,,
Jean-Luc du Preez,Number 8,sale,2019, 0 , 0 , 85 , 54 , 6 , 1 , 19 , 10 , 1 , 0 , 0 , 79 , 4 , 5 , 3 , 3 , 0 , 1 
Joe Jones,Prop,sale,2019, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Jonathan Ross,Flanker 6,sale,2019, 5 , 1 , 216 , 107 , 6 , 4 , 23 , 6 , 0 , 0 , 0 , 183 , 11 , 3 , 6 , 14 , 1 , 0 
Julien Brugnaut,Prop,sale,2019,,,,,,,,,,,,,,,,,,
Lood De Jager,Lock 4,sale,2019,,,,,,,,,,,,,,,,,,
Luc Barba,Lock,sale,2019,,,,,,,,,,,,,,,,,,
Matt Postlethwaite,Lock,sale,2019, 0 , 0 , 33 , 13 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 29 , 5 , 2 , 1 , 1 , 0 , 0 
Nic Schonert,Prop,sale,2019,,,,,,,,,,,,,,,,,,
Ross Harrison,Loosehead Prop,sale,2019, 0 , 0 , 36 , 25 , 0 , 1 , 5 , 1 , 0 , 0 , 0 , 94 , 4 , 1 , 3 , 8 , 0 , 0 
Simon McIntyre,Prop,sale,2019,,,,,,,,,,,,,,,,,,
Tommy Taylor,Hooker,sale,2019,,,,,,,,,,,,,,,,,,
Tony Purpura,Prop,sale,2019,,,,,,,,,,,,,,,,,,
Vili Ma'afu,Flanker 6,sale,2019,,,,,,,,,,,,,,,,,,
Vili Toluta'u,Flanker 6,sale,2019,,,,,,,,,,,,,,,,,,
Aaron Read,Fullback,sale,2019,,,,,,,,,,,,,,,,,,
Alan MacGinty,Fly Half,sale,2019, 52 , 1 , 62 , 32 , 5 , 3 , 110 , 4 , 34 , 10 , 9 , 63 , 10 , 5 , 10 , 2 , 0 , 0 
Anerin Thomas,Fullback,sale,2019,,,,,,,,,,,,,,,,,,
Arron Reed,Wing,sale,2019, 0 , 0 , 1 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 
Byron McGuigan,Wing,sale,2019, 20 , 4 , 186 , 43 , 15 , 5 , 10 , 4 , 13 , 0 , 0 , 40 , 11 , 6 , 8 , 0 , 0 , 0 
Cal Ford,,sale,2019,,,,,,,,,,,,,,,,,,
Callum Morris,Scrum half,sale,2019,,,,,,,,,,,,,,,,,,
Callum Smith,,sale,2019,,,,,,,,,,,,,,,,,,
Christopher Ruiz,Fly half,sale,2019,,,,,,,,,,,,,,,,,,
Connor Doherty,,sale,2019,,,,,,,,,,,,,,,,,,
Faialaga Afamasaga,Centre,sale,2019,,,,,,,,,,,,,,,,,,
Florian Fritz,Centre,sale,2019,,,,,,,,,,,,,,,,,,
Francois De Klerk,Fullback,sale,2019,,,,,,,,,,,,,,,,,,
Giorgi Pruidze,Wing,sale,2019,,,,,,,,,,,,,,,,,,
Gus Warr,Scrum half,sale,2019, 0 , 0 , 4 , 1 , 0 , 0 , 10 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Ignacio Mieres,Fly half,sale,2019,,,,,,,,,,,,,,,,,,
Jack Metcalf,Fullback,sale,2019,,,,,,,,,,,,,,,,,,
Kieran Wilkinson,Fly half,sale,2019,,,,,,,,,,,,,,,,,,
Luke James,Centre,sale,2019, 0 , 0 , 35 , 27 , 3 , 1 , 14 , 5 , 3 , 0 , 0 , 18 , 9 , 1 , 2 , 2 , 0 , 0 
Manu Tuilagi,Centre 13,sale,2019,,,,,,,,,,,,,,,,,,
Marland Yarde,Wing,sale,2019, 5 , 1 , 95 , 25 , 4 , 3 , 1 , 0 , 4 , 0 , 0 , 15 , 6 , 0 , 3 , 1 , 0 , 0 
