,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Seilala Lam,Hooker,samoa,2021,,,,,,,,,,,,,,,,,,
Senio Toleafoa,Lock,samoa,2021,,,,,,,,,,,,,,,,,,
TJ Ioane,Number 8,samoa,2021,,,,,,,,,,,,,,,,,,
Talalelei Gray,Number 8,samoa,2021,,,,,,,,,,,,,,,,,,
Theodore McFarland,Lock 4,samoa,2021, 0 , 0 , 10 , 2 , 1 , 0 , 1 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
AJ Alatimu,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
Ahsee Tuala,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
Albert Onelei,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
Alex Luatua,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
Auvasa Falealii,Scrum Half,samoa,2021,,,,,,,,,,,,,,,,,,
Aviata Silago,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
D'Angelo Leuila,Fly Half,samoa,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Dwayne Polataivao,Scrum Half,samoa,2021, 0 , 0 , -1 , 1 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Ed Fidow,Wing,samoa,2021, 5 , 1 , 19 , 5 , 0 , 1 , 2 , 1 , 0 , 0 , 0 , 4 , 5 , 1 , 4 , 0 , 0 , 0 
Elijah Niko,Right wing,samoa,2021,,,,,,,,,,,,,,,,,,
Elisapeta Alofipo,Centre 12,samoa,2021,,,,,,,,,,,,,,,,,,
George Pisi,Centre,samoa,2021,,,,,,,,,,,,,,,,,,
Henry Taefu,Centre 12,samoa,2021, 17 , 0 , 9 , 5 , 2 , 0 , 1 , 1 , 1 , 4 , 3 , 5 , 1 , 1 , 0 , 0 , 0 , 0 
Jamie-Jerry Taulagi,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
Joe Perez,Right Wing,samoa,2021,,,,,,,,,,,,,,,,,,
John Vaili,Centre 13,samoa,2021,,,,,,,,,,,,,,,,,,
Jonathan Taumateine,Scrum Half,samoa,2021, 5 , 1 , 6 , 3 , 1 , 0 , 55 , 1 , 5 , 0 , 0 , 10 , 0 , 1 , 1 , 1 , 0 , 0 
Losi Filipo,Wing,samoa,2021, 0 , 0 , 3 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Mike Ellery,Wing,samoa,2021,,,,,,,,,,,,,,,,,,
Neria Fomai,Left Wing,samoa,2021, 0 , 0 , 16 , 3 , 3 , 1 , 6 , 2 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Nigel Hunt,Centre,samoa,2021,,,,,,,,,,,,,,,,,,
Opetera Peleseuma,Outside centre,samoa,2021,,,,,,,,,,,,,,,,,,
Reece Anapu,Fullback,samoa,2021,,,,,,,,,,,,,,,,,,
Rodney Yona,Centre 12,samoa,2021, 0 , 0 , 9 , 3 , 0 , 0 , 22 , 1 , 5 , 0 , 0 , 4 , 2 , 1 , 1 , 0 , 0 , 0 
Sinoti Sinoti,Wing,samoa,2021,,,,,,,,,,,,,,,,,,
Stacey Ili,Wing,samoa,2021, 5 , 1 , 23 , 7 , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 0 , 0 
Taiso Silafai-Leaana,Centre,samoa,2021,,,,,,,,,,,,,,,,,,
Tam Uli Salelologa,Right Wing,samoa,2021,,,,,,,,,,,,,,,,,,
Tietie Tuimaga,,samoa,2021, 0 , 0 , 8 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 7 , 2 , 0 , 0 , 2 , 1 , 0 
Tom Heathcote,Fly half,samoa,2021,,,,,,,,,,,,,,,,,,
Tomasi Alosio,Fullback,samoa,2021, 0 , 0 , 15 , 4 , 0 , 0 , 5 , 1 , 6 , 0 , 0 , 4 , 0 , 0 , 3 , 0 , 0 , 0 
Winston Stanley,Centre,samoa,2021,,,,,,,,,,,,,,,,,,
 Jean Sousa,Lock 5,portugal,2021,,,,,,,,,,,,,,,,,,
Diogo Ferreira,Prop,portugal,2021,,,,,,,,,,,,,,,,,,
Duarte Diniz,Openside Flanker,portugal,2021,,,,,,,,,,,,,,,,,,
Duarte Torgal,Lock 4,portugal,2021,,,,,,,,,,,,,,,,,,
Francisco Fernades Moreira,Loose head prop,portugal,2021,,,,,,,,,,,,,,,,,,
Geoffrey Moise,Prop,portugal,2021,,,,,,,,,,,,,,,,,,
Joao Granate,Blindside Flanker,portugal,2021,,,,,,,,,,,,,,,,,,
Jose Madeira,Openside Flanker,portugal,2021,,,,,,,,,,,,,,,,,,
Lionel Campergue,Hooker,portugal,2021,,,,,,,,,,,,,,,,,,
Rafael Simoes,Lock 4,portugal,2021,,,,,,,,,,,,,,,,,,
Steevy Cerqueira,Lock,portugal,2021,,,,,,,,,,,,,,,,,,
Cody Thomas,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
David Wallis,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
James Verity-Amm,Wing,portugal,2021,,,,,,,,,,,,,,,,,,
Jeromino Portela,Fly Half,portugal,2021,,,,,,,,,,,,,,,,,,
Joao Mateus,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
Jorge Abecasis,Fly Half,portugal,2021,,,,,,,,,,,,,,,,,,
Jose Lima,Centre,portugal,2021,,,,,,,,,,,,,,,,,,
Manuel Cardoso Pinto,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
Pedro Bettencourt,Centre,portugal,2021,,,,,,,,,,,,,,,,,,
Pedro Lucas,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
Samuel Marques,Scrum half,portugal,2021,,,,,,,,,,,,,,,,,,
Simao Bento ,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
Thibault De Freitas,Fullback,portugal,2021,,,,,,,,,,,,,,,,,,
Tomas Appleton,Centre 12,portugal,2021,,,,,,,,,,,,,,,,,,
Vincent Pinto,Centre,portugal,2021,,,,,,,,,,,,,,,,,,
Andrew Quattrin,Hooker,canada,2021, 0 , 0 , 8 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 15 , 9 , 0 , 3 , 1 , 0 , 0 
Cole Keith,Prop,canada,2021, 0 , 0 , 2 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 7 , 2 , 1 , 0 , 1 , 0 , 0 
Conor Keys,Lock,canada,2021, 0 , 0 , 7 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 25 , 6 , 0 , 2 , 2 , 0 , 0 
Djustice Sears-Duru,Prop,canada,2021, 0 , 0 , 7 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 1 , 0 , 0 , 0 , 0 , 0 
Eric Howard,Hooker,canada,2021, 0 , 0 , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 4 , 2 , 0 , 0 
Jake Ilnicki,Prop,canada,2021, 0 , 0 , -2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 3 , 0 , 0 
Josh Larsen,Lock,canada,2021, 0 , 0 , 11 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 8 , 3 , 1 , 0 , 1 , 0 , 0 
Lucas Albornoz,Lock,canada,2021, 0 , 0 , 6 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 2 , 0 , 0 
Lucas Rumball,Flanker 6,canada,2021, 0 , 0 , 16 , 8 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 34 , 4 , 2 , 2 , 1 , 0 , 0 
Marc-Antoine Rallier,Hooker,canada,2021, 0 , 0 , 5 , 2 , 0 , 0 , 48 , 0 , 5 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 
ReeganO'Gorman,Blindside flanker,canada,2021, 0 , 0 , 1 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 4 , 0 , 1 , 2 , 1 , 0 
Siaki Vikilani,Number 8,canada,2021, 0 , 0 , 18 , 17 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 10 , 5 , 0 , 4 , 1 , 0 , 0 
Stephan Malan,Number 8,canada,2021,,,,,,,,,,,,,,,,,,
Ben LeSage,Centre,canada,2021, 0 , 0 , 13 , 13 , 0 , 1 , 7 , 0 , 2 , 0 , 0 , 22 , 5 , 1 , 3 , 4 , 0 , 0 
Cole Davis,Wing,canada,2021, 0 , 0 , 19 , 11 , 1 , 0 , 3 , 1 , 2 , 0 , 0 , 8 , 3 , 2 , 4 , 3 , 0 , 0 
Corey Thomas,,canada,2021, 0 , 0 , 7 , 5 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 1 , 0 , 0 
Donald Carson,Fullback,canada,2021, 0 , 0 , -2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 1 , 1 , 0 , 0 , 0 
Ernst Stapelberg,Fly half,canada,2021,,,,,,,,,,,,,,,,,,
Gavin Mullin,Centre,canada,2021,,,,,,,,,,,,,,,,,,
JW Jonker,Centre,canada,2021,,,,,,,,,,,,,,,,,,
Kainoa Lloyd,Wing,canada,2021, 10 , 2 , 22 , 8 , 4 , 1 , 3 , 1 , 0 , 0 , 0 , 15 , 4 , 2 , 0 , 4 , 0 , 0 
LachlanKratz,Inside centre,canada,2021, 0 , 0 , 11 , 4 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 3 , 4 , 0 , 0 , 0 , 0 , 0 
LiamMurray,Fullback,canada,2021, 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Michael Smith,Fullback,canada,2021, 0 , 0 , 8 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14 , 3 , 2 , 2 , 2 , 0 , 0 
Peter Nelson,Fly half,canada,2021, 6 , 0 , 8 , 5 , 4 , 0 , 27 , 0 , 12 , 3 , 0 , 15 , 6 , 1 , 1 , 1 , 0 , 0 
QuinnNgawati,Inside centre,canada,2021, 0 , 0 , 14 , 9 , 0 , 0 , 4 , 2 , 1 , 0 , 0 , 13 , 2 , 1 , 1 , 0 , 0 , 0 
Robert Povey,Fullback,canada,2021, 0 , 0 , 0 , 3 , 0 , 0 , 5 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Ross Braude,Scrum half,canada,2021, 5 , 1 , 8 , 7 , 2 , 0 , 58 , 0 , 9 , 0 , 0 , 6 , 5 , 0 , 0 , 0 , 0 , 0 
TylerRowland,Fullback,canada,2021, 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Billy Harmon,Openside Flanker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Caleb Delaney,Lock 5,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Cameron Suafoa,Blindside Flanker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Cullen Grace,Lock 5,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Isaia Walker-Leawere,Lock,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Jermaine Ainsley,Prop,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Josh Dickson,Lock,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Kurt Eklund,Hooker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Leni Apisai,Hooker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Manaaki Selby-Rickit,Lock 5,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Marcel Renata,Prop,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Max Hicks,Blindside Flanker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Ollie Norris,Prop,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Reed Prinsep,Blindside Flanker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
TK Howden,Blindside Flanker,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Tamaiti Williams,Tighthead Prop,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Alex Nankivell,Centre,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Bailyn Sullivan,Centre,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Billy Proctor,Centre,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Brad Weber,Scrum half,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Connor Garden-Bachop,Fullback,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Josh Ioane,Fly half,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Josh Moorby,Fullback,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Rameka Poihipi,Centre,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Ruben Love,,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Shaun Stevenson,Fullback,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
TJ Perenara,Scrum half,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Tyrone Thompson,,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Zarn Sullivan,Fullback,maori-all-blacks,2021,,,,,,,,,,,,,,,,,,
Andrew Darlington,Tighthead Prop,netherlands,2021,,,,,,,,,,,,,,,,,,
Christopher Van Leeuwen,Blindside Flanker,netherlands,2021,,,,,,,,,,,,,,,,,,
Dave Koelman,Number 8,netherlands,2021,,,,,,,,,,,,,,,,,,
Dennis Van Dijken,Lock 4,netherlands,2021,,,,,,,,,,,,,,,,,,
Dirk Danen,Blindside flanker,netherlands,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Hugo Langelaan,Loosehead Prop,netherlands,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Liam Stone,Openside flanker,netherlands,2021,,,,,,,,,,,,,,,,,,
Lodi Buijs,Tighthead Prop,netherlands,2021,,,,,,,,,,,,,,,,,,
Louis Bruinsma,Lock 5,netherlands,2021, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
Mark Darlington, Hooker,netherlands,2021,,,,,,,,,,,,,,,,,,
Mike Mbaud, Hooker,netherlands,2021,,,,,,,,,,,,,,,,,,
Robin Moenen,Loosehead Prop,netherlands,2021,,,,,,,,,,,,,,,,,,
Ross Bennie-Coulson, Hooker,netherlands,2021,,,,,,,,,,,,,,,,,,
Wolf Van Dijk,Openside Flanker,netherlands,2021, 0 , 0 , 4 , 1 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
 Christopher Raymond,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Bart Wierenga,Centre 13,netherlands,2021,,,,,,,,,,,,,,,,,,
Caleb Korteweg,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Daan Van Der Avoird,Left Wing,netherlands,2021, 5 , 1 , 7 , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
David Weersma,Centre 12,netherlands,2021,,,,,,,,,,,,,,,,,,
Hugo Scholler,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Jade Plane,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Jim Boelrijk,Fullback,netherlands,2021, 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 
Jordy Hop,Left Wing,netherlands,2021,,,,,,,,,,,,,,,,,,
Jules Godefroy,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Mark Coebergh,Scrum half,netherlands,2021, 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Mees Van Oord,Fly Half,netherlands,2021,,,,,,,,,,,,,,,,,,
Oliva Sialau,Inside centre,netherlands,2021, 0 , 0 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Spike Salman,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Storm Carroll,Fullback,netherlands,2021,,,,,,,,,,,,,,,,,,
Te Campbell,Fullback,netherlands,2021, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 Viktor Arkhip,Number 8,russia,2021,,,,,,,,,,,,,,,,,,
Artemy Gallo,Blindside flanker,russia,2021,,,,,,,,,,,,,,,,,,
Azamat Bitiev,Prop,russia,2021,,,,,,,,,,,,,,,,,,
Evgeny Mishechkin,Prop,russia,2021,,,,,,,,,,,,,,,,,,
German Silenko,Lock 4,russia,2021,,,,,,,,,,,,,,,,,,
Kirill Gotovtsev,Prop,russia,2021,,,,,,,,,,,,,,,,,,
Maksim Gargalyk,Lock 5,russia,2021,,,,,,,,,,,,,,,,,,
Nikita Vavilin,Number 8,russia,2021,,,,,,,,,,,,,,,,,,
Nikolai Kazalikashvili,Loose head prop,russia,2021,,,,,,,,,,,,,,,,,,
Victor Gresev,Number 8,russia,2021,,,,,,,,,,,,,,,,,,
Vitaly Zhivatov,Flanker 6,russia,2021,,,,,,,,,,,,,,,,,,
Vladimir Podrezov,Prop,russia,2021,,,,,,,,,,,,,,,,,,
Alexei Scherban,Scrum half,russia,2021,,,,,,,,,,,,,,,,,,
Andrei Karzanov,Left Wing,russia,2021,,,,,,,,,,,,,,,,,,
Anton Makarenko,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Daniil Semenov,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Danil Potikhanov,Wing,russia,2021,,,,,,,,,,,,,,,,,,
Dmitrii Gerasimov,,russia,2021,,,,,,,,,,,,,,,,,,
Dmitry Parkhomenko,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Dmitry Sukhin,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Efim Riabischuk,,russia,2021,,,,,,,,,,,,,,,,,,
German Davydov,Wing,russia,2021,,,,,,,,,,,,,,,,,,
JorisSegonds,,russia,2021,,,,,,,,,,,,,,,,,,
Nikoloz Narmania,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Ramil Gaisin,Fly half,russia,2021,,,,,,,,,,,,,,,,,,
Shamil Magomedov,,russia,2021,,,,,,,,,,,,,,,,,,
Vasily Artemyev,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Viktor Kononov,Wing,russia,2021,,,,,,,,,,,,,,,,,,
Vladimir Geraskin,Fullback,russia,2021,,,,,,,,,,,,,,,,,,
Carl Rimmer,Prop,south-africa-a,2021,,,,,,,,,,,,,,,,,,
Coenie Oosthuizen,Tighthead Prop,south-africa-a,2021, 0 , 0 , 3 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 1 , 0 , 0 
Franco Mostert,Lock,south-africa-a,2021, 0 , 0 , 4 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 14 , 3 , 2 , 2 , 3 , 0 , 0 
Jean-Luc du Preez,Number 8,south-africa-a,2021, 0 , 0 , 9 , 7 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 9 , 2 , 0 , 2 , 0 , 0 , 0 
Marco van Staden,Blindside Flanker,south-africa-a,2021, 0 , 0 , 17 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 0 , 2 , 0 , 2 , 1 , 0 
Nicolaas Janse van Rensburg,Lock 4,south-africa-a,2021, 0 , 0 , 14 , 11 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 16 , 2 , 4 , 2 , 0 , 0 , 0 
Wilco Louw,Prop,south-africa-a,2021, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Morne Steyn,Fly Half,south-africa-a,2021, 7 , 0 , 8 , 2 , 0 , 0 , 3 , 0 , 13 , 2 , 1 , 6 , 0 , 0 , 2 , 0 , 0 , 0 
Peni Tagive,Wing,south-africa-a,2021,,,,,,,,,,,,,,,,,,
Rosko Speckman,Left Wing,south-africa-a,2021, 0 , 0 , 13 , 5 , 2 , 2 , 4 , 0 , 0 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 0 , 0 
Sanele Nohamba,,south-africa-a,2021, 0 , 0 , 0 , 0 , 0 , 0 , 21 , 0 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Sibusiso Nkosi,Wing,south-africa-a,2021, 5 , 1 , 18 , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 7 , 8 , 2 , 2 , 0 , 0 , 0 
Wandisile Simelane,Centre 13,south-africa-a,2021, 5 , 1 , 2 , 4 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 2 , 2 , 1 , 0 , 1 , 1 , 0 
Yaw Penxe,Left Wing,south-africa-a,2021, 0 , 0 , 8 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 0 , 1 , 0 , 0 
Afa Tauli,Number 8,spain,2021, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Anibal Bonan,Lock 4,spain,2021,,,,,,,,,,,,,,,,,,
Asier Usarraga,Blindside flanker,spain,2021,,,,,,,,,,,,,,,,,,
Fabien Perrin, Hooker,spain,2021,,,,,,,,,,,,,,,,,,
Fernando Lopez,Loosehead Prop,spain,2021,,,,,,,,,,,,,,,,,,
Fred Quercy,Number 8,spain,2021,,,,,,,,,,,,,,,,,,
Gautier Gibouin,Blindside Flanker,spain,2021,,,,,,,,,,,,,,,,,,
Jon Zabala Arrieta,Prop,spain,2021,,,,,,,,,,,,,,,,,,
Manuel Mora,Lock 5,spain,2021, 0 , 0 , -1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
Marco Pinto Ferrer, Hooker,spain,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Michael Walker-Fitton,Blindside flanker,spain,2021,,,,,,,,,,,,,,,,,,
Thierry Futeu, Hooker,spain,2021,,,,,,,,,,,,,,,,,,
Victor Sanchez,Lock 4,spain,2021,,,,,,,,,,,,,,,,,,
 Gavin Van Den Berg,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Alvar Gimeno,Centre 12,spain,2021, 0 , 0 , 3 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 
Bautista Guemes,Fly Half,spain,2021, 0 , 0 , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Charly Malie,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Facundo Nahuel Dominguez,Fullback,spain,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Gauthier Minguillon,Left wing,spain,2021,,,,,,,,,,,,,,,,,,
Guillaume Rouet,Scrum half,spain,2021, 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Inaki Mateu,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Joel Merkler,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Jordi Jorba,Left Wing,spain,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 
Julien Goia,Left wing,spain,2021,,,,,,,,,,,,,,,,,,
Lucas Guillaume,Right Wing,spain,2021,,,,,,,,,,,,,,,,,,
Manuel Ordas,,spain,2021,,,,,,,,,,,,,,,,,,
Mathieu Belie,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Matthew Foulds,Right Wing,spain,2021,,,,,,,,,,,,,,,,,,
Micheal Hogg,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Santiago Ovejero,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Tomas Munilla,Fullback,spain,2021,,,,,,,,,,,,,,,,,,
Andrew Guerra,Fullback,usa,2021,,,,,,,,,,,,,,,,,,
Antonin Berruyer,Flanker 6,usa,2021, 16 , 0 , 15 , 10 , 5 , 0 , 45 , 0 , 13 , 5 , 2 , 24 , 2 , 0 , 6 , 1 , 0 , 0 
Ben Bonasso,Blindside flanker,usa,2021, 0 , 0 , -1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Ben Nutley,Number 8,usa,2021,,,,,,,,,,,,,,,,,,
Cameron Dolan,Number 8,usa,2021, 5 , 1 , 7 , 10 , 1 , 0 , 9 , 2 , 0 , 0 , 0 , 17 , 3 , 5 , 2 , 1 , 0 , 0 
Chad Gough, Hooker,usa,2021, 0 , 0 , 1 , 1 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 0 , 1 , 1 , 0 , 0 , 0 
David Ainu'u,Prop,usa,2021, 0 , 0 , 8 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 2 , 1 , 1 , 2 , 0 , 0 
Dino Waldren,Prop,usa,2021, 0 , 0 , 1 , 3 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 1 , 0 , 1 , 2 , 0 , 0 
Dylan Fawsitt,Hooker,usa,2021, 0 , 0 , 3 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 1 , 1 , 0 , 0 
Greg Peterson,Lock,usa,2021, 0 , 0 , 23 , 13 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 13 , 0 , 0 , 4 , 1 , 0 , 0 
Hanco Germishuys,Flanker 7,usa,2021, 5 , 1 , 38 , 17 , 1 , 0 , 4 , 1 , 0 , 0 , 0 , 20 , 5 , 2 , 2 , 1 , 0 , 0 
Jamason Fa'anana Shultz,Lock,usa,2021, 5 , 1 , 4 , 6 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 1 , 1 , 0 , 0 
Joe Taufete'e,Hooker,usa,2021, 0 , 0 , 18 , 10 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 11 , 0 , 1 , 3 , 1 , 0 , 0 
Matt Harmon,Loosehead Prop,usa,2021, 0 , 0 , 5 , 6 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 17 , 2 , 0 , 0 , 0 , 0 , 0 
