,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Henry Stowers,Number 8,samoa,2020,,,,,,,,,,,,,,,,,,
JP Sauni,Blindside Flanker,samoa,2020,,,,,,,,,,,,,,,,,,
Jack Lam,Openside Flanker,samoa,2020,,,,,,,,,,,,,,,,,,
Joe Tekori,Lock,samoa,2020,,,,,,,,,,,,,,,,,,
John Ulugia,Hooker,samoa,2020,,,,,,,,,,,,,,,,,,
Jonah Aoina,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Kalolo Tuiloma,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Masalosalo Tutaia,Lock,samoa,2020,,,,,,,,,,,,,,,,,,
Michael Alaalatoa,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Michael Paterson,Lock,samoa,2020,,,,,,,,,,,,,,,,,,
Mikaele Tapili,Blindside flanker,samoa,2020,,,,,,,,,,,,,,,,,,
Naama Leleimalefaga,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Olajuwon Noa,Openside Flanker,samoa,2020,,,,,,,,,,,,,,,,,,
Paul Alo-Emile,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Ray Niuia,Hooker,samoa,2020,,,,,,,,,,,,,,,,,,
Sakaria Taulafo,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Sam Slade,Lock 5,samoa,2020,,,,,,,,,,,,,,,,,,
Seilala Lam,Hooker,samoa,2020,,,,,,,,,,,,,,,,,,
Senio Toleafoa,Lock,samoa,2020,,,,,,,,,,,,,,,,,,
TJ Ioane,Number 8,samoa,2020,,,,,,,,,,,,,,,,,,
Talalelei Gray,Number 8,samoa,2020,,,,,,,,,,,,,,,,,,
Theodore McFarland,Lock 4,samoa,2020,,,,,,,,,,,,,,,,,,
AJ Alatimu,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Ahsee Tuala,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Albert Onelei,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Alex Luatua,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Auvasa Falealii,Scrum Half,samoa,2020,,,,,,,,,,,,,,,,,,
Aviata Silago,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
D'Angelo Leuila,Fly Half,samoa,2020,,,,,,,,,,,,,,,,,,
Dwayne Polataivao,Scrum Half,samoa,2020,,,,,,,,,,,,,,,,,,
Ed Fidow,Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Elijah Niko,Right wing,samoa,2020,,,,,,,,,,,,,,,,,,
Elisapeta Alofipo,Centre 12,samoa,2020,,,,,,,,,,,,,,,,,,
George Pisi,Centre,samoa,2020,,,,,,,,,,,,,,,,,,
Henry Taefu,Centre 12,samoa,2020,,,,,,,,,,,,,,,,,,
Jamie-Jerry Taulagi,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Joe Perez,Right Wing,samoa,2020,,,,,,,,,,,,,,,,,,
John Vaili,Centre 13,samoa,2020,,,,,,,,,,,,,,,,,,
Jonathan Taumateine,Scrum Half,samoa,2020,,,,,,,,,,,,,,,,,,
Losi Filipo,Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Mike Ellery,Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Neria Fomai,Left Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Nigel Hunt,Centre,samoa,2020,,,,,,,,,,,,,,,,,,
Opetera Peleseuma,Outside centre,samoa,2020,,,,,,,,,,,,,,,,,,
Reece Anapu,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Rodney Yona,Centre 12,samoa,2020,,,,,,,,,,,,,,,,,,
Sinoti Sinoti,Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Stacey Ili,Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Taiso Silafai-Leaana,Centre,samoa,2020,,,,,,,,,,,,,,,,,,
Tam Uli Salelologa,Right Wing,samoa,2020,,,,,,,,,,,,,,,,,,
Tietie Tuimaga,,samoa,2020,,,,,,,,,,,,,,,,,,
Tom Heathcote,Fly half,samoa,2020,,,,,,,,,,,,,,,,,,
Tomasi Alosio,Fullback,samoa,2020,,,,,,,,,,,,,,,,,,
Winston Stanley,Centre,samoa,2020,,,,,,,,,,,,,,,,,,
 Jean Sousa,Lock 5,portugal,2020,,,,,,,,,,,,,,,,,,
Diogo Ferreira,Prop,portugal,2020,,,,,,,,,,,,,,,,,,
Duarte Diniz,Openside Flanker,portugal,2020,,,,,,,,,,,,,,,,,,
Duarte Torgal,Lock 4,portugal,2020,,,,,,,,,,,,,,,,,,
Francisco Fernades Moreira,Loose head prop,portugal,2020,,,,,,,,,,,,,,,,,,
Geoffrey Moise,Prop,portugal,2020,,,,,,,,,,,,,,,,,,
Joao Granate,Blindside Flanker,portugal,2020,,,,,,,,,,,,,,,,,,
Jose Madeira,Openside Flanker,portugal,2020,,,,,,,,,,,,,,,,,,
Lionel Campergue,Hooker,portugal,2020,,,,,,,,,,,,,,,,,,
Rafael Simoes,Lock 4,portugal,2020,,,,,,,,,,,,,,,,,,
Steevy Cerqueira,Lock,portugal,2020,,,,,,,,,,,,,,,,,,
Cody Thomas,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
David Wallis,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
James Verity-Amm,Wing,portugal,2020,,,,,,,,,,,,,,,,,,
Jeromino Portela,Fly Half,portugal,2020,,,,,,,,,,,,,,,,,,
Joao Mateus,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
Jorge Abecasis,Fly Half,portugal,2020,,,,,,,,,,,,,,,,,,
Jose Lima,Centre,portugal,2020,,,,,,,,,,,,,,,,,,
Manuel Cardoso Pinto,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
Pedro Bettencourt,Centre,portugal,2020,,,,,,,,,,,,,,,,,,
Pedro Lucas,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
Samuel Marques,Scrum half,portugal,2020,,,,,,,,,,,,,,,,,,
Simao Bento ,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
Thibault De Freitas,Fullback,portugal,2020,,,,,,,,,,,,,,,,,,
Tomas Appleton,Centre 12,portugal,2020,,,,,,,,,,,,,,,,,,
Vincent Pinto,Centre,portugal,2020,,,,,,,,,,,,,,,,,,
Andrew Quattrin,Hooker,canada,2020,,,,,,,,,,,,,,,,,,
Cole Keith,Prop,canada,2020,,,,,,,,,,,,,,,,,,
Conor Keys,Lock,canada,2020,,,,,,,,,,,,,,,,,,
Djustice Sears-Duru,Prop,canada,2020,,,,,,,,,,,,,,,,,,
Eric Howard,Hooker,canada,2020,,,,,,,,,,,,,,,,,,
Jake Ilnicki,Prop,canada,2020,,,,,,,,,,,,,,,,,,
Josh Larsen,Lock,canada,2020,,,,,,,,,,,,,,,,,,
Lucas Albornoz,Lock,canada,2020,,,,,,,,,,,,,,,,,,
Lucas Rumball,Flanker 6,canada,2020,,,,,,,,,,,,,,,,,,
Marc-Antoine Rallier,Hooker,canada,2020,,,,,,,,,,,,,,,,,,
ReeganO'Gorman,Blindside flanker,canada,2020,,,,,,,,,,,,,,,,,,
Siaki Vikilani,Number 8,canada,2020,,,,,,,,,,,,,,,,,,
Stephan Malan,Number 8,canada,2020,,,,,,,,,,,,,,,,,,
Ben LeSage,Centre,canada,2020,,,,,,,,,,,,,,,,,,
Cole Davis,Wing,canada,2020,,,,,,,,,,,,,,,,,,
Corey Thomas,,canada,2020,,,,,,,,,,,,,,,,,,
Donald Carson,Fullback,canada,2020,,,,,,,,,,,,,,,,,,
Ernst Stapelberg,Fly half,canada,2020,,,,,,,,,,,,,,,,,,
Gavin Mullin,Centre,canada,2020,,,,,,,,,,,,,,,,,,
JW Jonker,Centre,canada,2020,,,,,,,,,,,,,,,,,,
Kainoa Lloyd,Wing,canada,2020,,,,,,,,,,,,,,,,,,
LachlanKratz,Inside centre,canada,2020,,,,,,,,,,,,,,,,,,
LiamMurray,Fullback,canada,2020,,,,,,,,,,,,,,,,,,
Michael Smith,Fullback,canada,2020,,,,,,,,,,,,,,,,,,
Peter Nelson,Fly half,canada,2020,,,,,,,,,,,,,,,,,,
QuinnNgawati,Inside centre,canada,2020,,,,,,,,,,,,,,,,,,
Robert Povey,Fullback,canada,2020,,,,,,,,,,,,,,,,,,
Ross Braude,Scrum half,canada,2020,,,,,,,,,,,,,,,,,,
TylerRowland,Fullback,canada,2020,,,,,,,,,,,,,,,,,,
Billy Harmon,Openside Flanker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Caleb Delaney,Lock 5,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Cameron Suafoa,Blindside Flanker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Cullen Grace,Lock 5,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Isaia Walker-Leawere,Lock,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Jermaine Ainsley,Prop,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Josh Dickson,Lock,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Kurt Eklund,Hooker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Leni Apisai,Hooker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Manaaki Selby-Rickit,Lock 5,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Marcel Renata,Prop,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Max Hicks,Blindside Flanker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Ollie Norris,Prop,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Reed Prinsep,Blindside Flanker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
TK Howden,Blindside Flanker,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Tamaiti Williams,Tighthead Prop,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Alex Nankivell,Centre,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Bailyn Sullivan,Centre,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Billy Proctor,Centre,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Brad Weber,Scrum half,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Connor Garden-Bachop,Fullback,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Josh Ioane,Fly half,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Josh Moorby,Fullback,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Rameka Poihipi,Centre,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Ruben Love,,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Shaun Stevenson,Fullback,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
TJ Perenara,Scrum half,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Tyrone Thompson,,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Zarn Sullivan,Fullback,maori-all-blacks,2020,,,,,,,,,,,,,,,,,,
Andrew Darlington,Tighthead Prop,netherlands,2020,,,,,,,,,,,,,,,,,,
Christopher Van Leeuwen,Blindside Flanker,netherlands,2020,,,,,,,,,,,,,,,,,,
Dave Koelman,Number 8,netherlands,2020,,,,,,,,,,,,,,,,,,
Dennis Van Dijken,Lock 4,netherlands,2020,,,,,,,,,,,,,,,,,,
Dirk Danen,Blindside flanker,netherlands,2020,,,,,,,,,,,,,,,,,,
Hugo Langelaan,Loosehead Prop,netherlands,2020,,,,,,,,,,,,,,,,,,
Liam Stone,Openside flanker,netherlands,2020,,,,,,,,,,,,,,,,,,
Lodi Buijs,Tighthead Prop,netherlands,2020,,,,,,,,,,,,,,,,,,
Louis Bruinsma,Lock 5,netherlands,2020,,,,,,,,,,,,,,,,,,
Mark Darlington, Hooker,netherlands,2020,,,,,,,,,,,,,,,,,,
Mike Mbaud, Hooker,netherlands,2020,,,,,,,,,,,,,,,,,,
Robin Moenen,Loosehead Prop,netherlands,2020,,,,,,,,,,,,,,,,,,
Ross Bennie-Coulson, Hooker,netherlands,2020,,,,,,,,,,,,,,,,,,
Wolf Van Dijk,Openside Flanker,netherlands,2020,,,,,,,,,,,,,,,,,,
 Christopher Raymond,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Bart Wierenga,Centre 13,netherlands,2020,,,,,,,,,,,,,,,,,,
Caleb Korteweg,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Daan Van Der Avoird,Left Wing,netherlands,2020,,,,,,,,,,,,,,,,,,
David Weersma,Centre 12,netherlands,2020,,,,,,,,,,,,,,,,,,
Hugo Scholler,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Jade Plane,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Jim Boelrijk,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Jordy Hop,Left Wing,netherlands,2020,,,,,,,,,,,,,,,,,,
Jules Godefroy,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Mark Coebergh,Scrum half,netherlands,2020,,,,,,,,,,,,,,,,,,
Mees Van Oord,Fly Half,netherlands,2020,,,,,,,,,,,,,,,,,,
Oliva Sialau,Inside centre,netherlands,2020,,,,,,,,,,,,,,,,,,
Spike Salman,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Storm Carroll,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
Te Campbell,Fullback,netherlands,2020,,,,,,,,,,,,,,,,,,
 Viktor Arkhip,Number 8,russia,2020,,,,,,,,,,,,,,,,,,
Artemy Gallo,Blindside flanker,russia,2020,,,,,,,,,,,,,,,,,,
Azamat Bitiev,Prop,russia,2020,,,,,,,,,,,,,,,,,,
Evgeny Mishechkin,Prop,russia,2020,,,,,,,,,,,,,,,,,,
German Silenko,Lock 4,russia,2020,,,,,,,,,,,,,,,,,,
Kirill Gotovtsev,Prop,russia,2020,,,,,,,,,,,,,,,,,,
Maksim Gargalyk,Lock 5,russia,2020,,,,,,,,,,,,,,,,,,
Nikita Vavilin,Number 8,russia,2020,,,,,,,,,,,,,,,,,,
Nikolai Kazalikashvili,Loose head prop,russia,2020,,,,,,,,,,,,,,,,,,
Victor Gresev,Number 8,russia,2020,,,,,,,,,,,,,,,,,,
Vitaly Zhivatov,Flanker 6,russia,2020,,,,,,,,,,,,,,,,,,
Vladimir Podrezov,Prop,russia,2020,,,,,,,,,,,,,,,,,,
Alexei Scherban,Scrum half,russia,2020,,,,,,,,,,,,,,,,,,
Andrei Karzanov,Left Wing,russia,2020,,,,,,,,,,,,,,,,,,
Anton Makarenko,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Daniil Semenov,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Danil Potikhanov,Wing,russia,2020,,,,,,,,,,,,,,,,,,
Dmitrii Gerasimov,,russia,2020,,,,,,,,,,,,,,,,,,
Dmitry Parkhomenko,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Dmitry Sukhin,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Efim Riabischuk,,russia,2020,,,,,,,,,,,,,,,,,,
German Davydov,Wing,russia,2020,,,,,,,,,,,,,,,,,,
JorisSegonds,,russia,2020,,,,,,,,,,,,,,,,,,
Nikoloz Narmania,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Ramil Gaisin,Fly half,russia,2020,,,,,,,,,,,,,,,,,,
Shamil Magomedov,,russia,2020,,,,,,,,,,,,,,,,,,
Vasily Artemyev,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Viktor Kononov,Wing,russia,2020,,,,,,,,,,,,,,,,,,
Vladimir Geraskin,Fullback,russia,2020,,,,,,,,,,,,,,,,,,
Carl Rimmer,Prop,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Coenie Oosthuizen,Tighthead Prop,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Franco Mostert,Lock,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Jean-Luc du Preez,Number 8,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Marco van Staden,Blindside Flanker,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Nicolaas Janse van Rensburg,Lock 4,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Wilco Louw,Prop,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Morne Steyn,Fly Half,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Peni Tagive,Wing,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Rosko Speckman,Left Wing,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Sanele Nohamba,,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Sibusiso Nkosi,Wing,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Wandisile Simelane,Centre 13,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Yaw Penxe,Left Wing,south-africa-a,2020,,,,,,,,,,,,,,,,,,
Afa Tauli,Number 8,spain,2020,,,,,,,,,,,,,,,,,,
Anibal Bonan,Lock 4,spain,2020,,,,,,,,,,,,,,,,,,
Asier Usarraga,Blindside flanker,spain,2020,,,,,,,,,,,,,,,,,,
Fabien Perrin, Hooker,spain,2020,,,,,,,,,,,,,,,,,,
Fernando Lopez,Loosehead Prop,spain,2020,,,,,,,,,,,,,,,,,,
Fred Quercy,Number 8,spain,2020,,,,,,,,,,,,,,,,,,
Gautier Gibouin,Blindside Flanker,spain,2020,,,,,,,,,,,,,,,,,,
Jon Zabala Arrieta,Prop,spain,2020,,,,,,,,,,,,,,,,,,
Manuel Mora,Lock 5,spain,2020,,,,,,,,,,,,,,,,,,
Marco Pinto Ferrer, Hooker,spain,2020,,,,,,,,,,,,,,,,,,
Michael Walker-Fitton,Blindside flanker,spain,2020,,,,,,,,,,,,,,,,,,
Thierry Futeu, Hooker,spain,2020,,,,,,,,,,,,,,,,,,
Victor Sanchez,Lock 4,spain,2020,,,,,,,,,,,,,,,,,,
 Gavin Van Den Berg,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Alvar Gimeno,Centre 12,spain,2020,,,,,,,,,,,,,,,,,,
Bautista Guemes,Fly Half,spain,2020,,,,,,,,,,,,,,,,,,
Charly Malie,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Facundo Nahuel Dominguez,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Gauthier Minguillon,Left wing,spain,2020,,,,,,,,,,,,,,,,,,
Guillaume Rouet,Scrum half,spain,2020,,,,,,,,,,,,,,,,,,
Inaki Mateu,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Joel Merkler,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Jordi Jorba,Left Wing,spain,2020,,,,,,,,,,,,,,,,,,
Julien Goia,Left wing,spain,2020,,,,,,,,,,,,,,,,,,
Lucas Guillaume,Right Wing,spain,2020,,,,,,,,,,,,,,,,,,
Manuel Ordas,,spain,2020,,,,,,,,,,,,,,,,,,
Mathieu Belie,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Matthew Foulds,Right Wing,spain,2020,,,,,,,,,,,,,,,,,,
Micheal Hogg,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Santiago Ovejero,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Tomas Munilla,Fullback,spain,2020,,,,,,,,,,,,,,,,,,
Andrew Guerra,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Antonin Berruyer,Flanker 6,usa,2020,,,,,,,,,,,,,,,,,,
Ben Bonasso,Blindside flanker,usa,2020,,,,,,,,,,,,,,,,,,
Ben Nutley,Number 8,usa,2020,,,,,,,,,,,,,,,,,,
Cameron Dolan,Number 8,usa,2020,,,,,,,,,,,,,,,,,,
Chad Gough, Hooker,usa,2020,,,,,,,,,,,,,,,,,,
David Ainu'u,Prop,usa,2020,,,,,,,,,,,,,,,,,,
Dino Waldren,Prop,usa,2020,,,,,,,,,,,,,,,,,,
Dylan Fawsitt,Hooker,usa,2020,,,,,,,,,,,,,,,,,,
Greg Peterson,Lock,usa,2020,,,,,,,,,,,,,,,,,,
Hanco Germishuys,Flanker 7,usa,2020,,,,,,,,,,,,,,,,,,
Jamason Fa'anana Shultz,Lock,usa,2020,,,,,,,,,,,,,,,,,,
Joe Taufete'e,Hooker,usa,2020,,,,,,,,,,,,,,,,,,
Matt Harmon,Loosehead Prop,usa,2020,,,,,,,,,,,,,,,,,,
Mike Sosene Feagai,Hooker,usa,2020,,,,,,,,,,,,,,,,,,
Nate Brakeley,Lock,usa,2020,,,,,,,,,,,,,,,,,,
Nick Civetta,Lock,usa,2020,,,,,,,,,,,,,,,,,,
Paul Mullen,Prop,usa,2020,,,,,,,,,,,,,,,,,,
Psalm Wooching,Flanker 6,usa,2020,,,,,,,,,,,,,,,,,,
Riekert Hattingh,Openside flanker,usa,2020,,,,,,,,,,,,,,,,,,
Rob Hawkins,Hooker,usa,2020,,,,,,,,,,,,,,,,,,
Bryce Campbell,Centre,usa,2020,,,,,,,,,,,,,,,,,,
Calvin Whiting,Centre 12,usa,2020,,,,,,,,,,,,,,,,,,
Christian Dyer,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Faka'osi Pifeleti,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Kapeli Pifeleti,,usa,2020,,,,,,,,,,,,,,,,,,
Marcel Brache,Wing,usa,2020,,,,,,,,,,,,,,,,,,
Michael Baska,Scrum Half,usa,2020,,,,,,,,,,,,,,,,,,
Michael Dowsett,Scrum half,usa,2020,,,,,,,,,,,,,,,,,,
Mika Kruse,Right Wing,usa,2020,,,,,,,,,,,,,,,,,,
Mike Dabulas,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Mike Te'o,Wing,usa,2020,,,,,,,,,,,,,,,,,,
Nate Augspurger,Scrum half,usa,2020,,,,,,,,,,,,,,,,,,
Ross Adair,Wing,usa,2020,,,,,,,,,,,,,,,,,,
Ruben De Haas,Scrum half,usa,2020,,,,,,,,,,,,,,,,,,
Ryan James,Left Wing,usa,2020,,,,,,,,,,,,,,,,,,
Ryan Matyas,Wing,usa,2020,,,,,,,,,,,,,,,,,,
Siaosi Mahoni,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Tavita Lopeti,Outside centre,usa,2020,,,,,,,,,,,,,,,,,,
Tesimoni Tongauiha,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Will Hooley,Fullback,usa,2020,,,,,,,,,,,,,,,,,,
Will Magie,Fly half,usa,2020,,,,,,,,,,,,,,,,,,
