,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Henry Slade,Centre,england,2022, 0 , 0 , 43 , 19 , 1 , 0 , 45 , 1 , 9 , 0 , 0 , 33 , 6 , 0 , 7 , 1 , 0 , 0 
Jack Nowell,Wing,england,2022, 0 , 0 , 131 , 39 , 5 , 1 , 10 , 4 , 5 , 0 , 0 , 57 , 5 , 5 , 5 , 2 , 0 , 0 
Jack Van Poortvliet,,england,2022, 5 , 1 , 9 , 5 , 0 , 0 , 61 , 1 , 19 , 0 , 0 , 9 , 2 , 0 , 2 , 1 , 0 , 0 
Joe Cokanasiga,Wing,england,2022, 0 , 0 , 11 , 4 , 1 , 0 , 1 , 1 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Joe Marchant,Centre,england,2022, 0 , 0 , 60 , 27 , 3 , 1 , 11 , 1 , 3 , 0 , 0 , 34 , 2 , 3 , 3 , 2 , 0 , 0 
Joel Conlon,Left Wing,england,2022,,,,,,,,,,,,,,,,,,
Luke Northmore,Centre 13,england,2022,,,,,,,,,,,,,,,,,,
Manu Tuilagi,Centre 13,england,2022, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Marcus Smith,Fly half,england,2022, 76 , 3 , 116 , 29 , 11 , 4 , 165 , 4 , 52 , 5 , 17 , 60 , 20 , 1 , 4 , 2 , 1 , 0 
Mark Atkinson,Centre 12,england,2022,,,,,,,,,,,,,,,,,,
Max Malins,Fly half,england,2022, 0 , 0 , 78 , 27 , 3 , 1 , 8 , 5 , 1 , 0 , 0 , 26 , 4 , 1 , 7 , 1 , 0 , 0 
Ollie Hassell-Collins,Wing,england,2022,,,,,,,,,,,,,,,,,,
Orlando Bailey,Fly Half,england,2022,,,,,,,,,,,,,,,,,,
Owen Farrell,Fly Half,england,2022, 44 , 0 , 8 , 5 , 0 , 0 , 29 , 2 , 8 , 4 , 12 , 22 , 9 , 1 , 3 , 1 , 0 , 0 
Rafi Quirke,Scrum Half,england,2022,,,,,,,,,,,,,,,,,,
Tommy Freeman,Fullback,england,2022, 0 , 0 , 39 , 13 , 2 , 1 , 1 , 0 , 2 , 0 , 0 , 6 , 2 , 0 , 2 , 0 , 0 , 0 
Will Joseph,Fullback,england,2022,,,,,,,,,,,,,,,,,,
Asaeli Ai Valu,Prop,japan,2022, 0 , 0 , 16 , 12 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 15 , 2 , 0 , 3 , 2 , 0 , 0 
Atsushi Sakate,Hooker,japan,2022, 5 , 1 , 24 , 15 , 1 , 0 , 12 , 2 , 0 , 0 , 0 , 23 , 4 , 1 , 4 , 3 , 0 , 0 
Ben Gunter,Flanker 6,japan,2022, 5 , 1 , 11 , 11 , 0 , 0 , 17 , 3 , 0 , 0 , 0 , 22 , 4 , 4 , 3 , 1 , 0 , 0 
Craig Millar,Prop,japan,2022,,,,,,,,,,,,,,,,,,
Jack Cornelsen,Lock 4,japan,2022, 0 , 0 , 33 , 9 , 2 , 1 , 2 , 0 , 0 , 0 , 0 , 25 , 2 , 3 , 1 , 2 , 0 , 0 
Jiwon Koo,Prop,japan,2022,,,,,,,,,,,,,,,,,,
Kazuki Himeno,Flanker 7,japan,2022,,,,,,,,,,,,,,,,,,
Keita Inagaki,Prop,japan,2022, 0 , 0 , 27 , 16 , 1 , 0 , 5 , 3 , 0 , 0 , 0 , 28 , 0 , 0 , 1 , 2 , 1 , 0 
Michael Leitch,Number 8,japan,2022, 0 , 0 , 36 , 16 , 3 , 1 , 9 , 4 , 0 , 0 , 0 , 24 , 2 , 3 , 2 , 3 , 0 , 0 
Sanaila Waqa,Lock 5,japan,2022, 0 , 0 , 24 , 7 , 2 , 0 , 2 , 1 , 0 , 0 , 0 , 13 , 0 , 0 , 1 , 3 , 0 , 0 
Shinnosuke Kakinaga,Tighthead Prop,japan,2022, 0 , 0 , 3 , 3 , 1 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Shota Horie,Hooker,japan,2022, 0 , 0 , 0 , 3 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 8 , 1 , 1 , 2 , 0 , 0 , 0 
Takeshi Hino,Hooker,japan,2022, 10 , 2 , 3 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Wimpie van der Walt,Lock,japan,2022, 0 , 0 , 3 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 4 , 1 , 0 , 2 , 2 , 0 , 0 
Daiki Nakajima,Fullback,japan,2022, 0 , 0 , 0 , 3 , 0 , 0 , 35 , 1 , 1 , 0 , 0 , 4 , 2 , 0 , 2 , 0 , 0 , 0 
Dylan Riley,Fullback,japan,2022, 5 , 1 , 41 , 21 , 1 , 0 , 10 , 2 , 8 , 0 , 0 , 15 , 5 , 2 , 5 , 3 , 0 , 0 
Faulua Makisi,Fullback,japan,2022,,,,,,,,,,,,,,,,,,
Gerhard van den Heever,Fullback,japan,2022, 5 , 1 , 122 , 27 , 3 , 1 , 15 , 5 , 3 , 0 , 0 , 6 , 2 , 1 , 4 , 2 , 0 , 0 
Kaito Shigeno,Scrum half,japan,2022, 0 , 0 , 2 , 2 , 0 , 0 , 70 , 1 , 4 , 0 , 0 , 5 , 1 , 1 , 1 , 1 , 0 , 0 
Kanji Shimokawa,Fullback,japan,2022,,,,,,,,,,,,,,,,,,
Kotaro Matsushima,Fullback,japan,2022,,,,,,,,,,,,,,,,,,
Lee Seung-Shin,Fullback,japan,2022, 20 , 0 , 20 , 10 , 2 , 0 , 60 , 3 , 10 , 4 , 4 , 12 , 4 , 1 , 3 , 2 , 0 , 0 
Lua Makisi ,Fullback,japan,2022, 0 , 0 , 42 , 13 , 1 , 1 , 6 , 1 , 0 , 0 , 0 , 15 , 2 , 0 , 5 , 0 , 0 , 0 
Naoto Saito,,japan,2022, 0 , 0 , 4 , 4 , 1 , 0 , 97 , 2 , 13 , 0 , 0 , 3 , 4 , 0 , 2 , 1 , 0 , 0 
Ryohei Yamanaka,Fly half,japan,2022, 10 , 2 , 26 , 20 , 2 , 2 , 32 , 6 , 11 , 0 , 0 , 3 , 2 , 2 , 5 , 0 , 0 , 0 
Ryoto Nakamura,Centre,japan,2022,,,,,,,,,,,,,,,,,,
Ryuga Hashimoto,,japan,2022, 0 , 0 , 2 , 2 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 
Shane Gates,Centre,japan,2022, 0 , 0 , 12 , 7 , 1 , 0 , 4 , 2 , 1 , 0 , 0 , 10 , 3 , 1 , 1 , 1 , 0 , 0 
Shogo Nakano,,japan,2022, 0 , 0 , 39 , 17 , 2 , 1 , 18 , 3 , 0 , 0 , 0 , 11 , 2 , 1 , 5 , 0 , 0 , 0 
Shuhei Takeuchi,Fullback,japan,2022, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 0 , 0 
Siosaia Fifita,,japan,2022, 5 , 1 , 91 , 22 , 5 , 2 , 14 , 2 , 3 , 0 , 0 , 13 , 2 , 1 , 7 , 0 , 0 , 0 
Taichi Takahashi,Fullback,japan,2022, 0 , 0 , 14 , 6 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Takayasu Tsuji,Fullback,japan,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Takuya Yamasawa,Fly half,japan,2022, 9 , 0 , 2 , 1 , 0 , 0 , 15 , 0 , 5 , 0 , 3 , 4 , 0 , 1 , 0 , 0 , 0 , 0 
Tevita Tatafu,Fullback,japan,2022, 10 , 2 , 100 , 33 , 4 , 1 , 6 , 5 , 0 , 0 , 0 , 17 , 2 , 1 , 9 , 0 , 0 , 0 
Warner Dearns,Fullback,japan,2022, 0 , 0 , 21 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 12 , 5 , 1 , 2 , 1 , 0 , 0 
Yu Tamura,Fly half,japan,2022, 9 , 0 , 10 , 4 , 1 , 0 , 17 , 2 , 5 , 3 , 1 , 6 , 8 , 0 , 1 , 1 , 0 , 0 
Yukio Morikawa,Fullback,japan,2022, 0 , 0 , 2 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 1 , 0 , 0 
Yusuke Kizu,Fullback,japan,2022, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 2 , 0 , 1 , 1 , 0 , 0 
Yutaka Nagare,Scrum half,japan,2022,,,,,,,,,,,,,,,,,,
Agustin Creevy, Hooker,argentina,2022, 0 , 0 , 24 , 15 , 1 , 1 , 8 , 2 , 0 , 0 , 0 , 24 , 7 , 1 , 4 , 2 , 0 , 0 
Eduardo Bello,Prop,argentina,2022, 0 , 0 , 6 , 6 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 26 , 5 , 0 , 0 , 4 , 0 , 0 
Facundo Isa,Flanker 6,argentina,2022, 0 , 0 , 55 , 23 , 1 , 0 , 9 , 2 , 0 , 0 , 0 , 19 , 2 , 2 , 4 , 1 , 0 , 0 
Francisco Gomez Kodela,Prop,argentina,2022, 0 , 0 , 12 , 10 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 19 , 9 , 0 , 0 , 5 , 0 , 0 
Guido Petti Pagadizaval,Lock,argentina,2022, 0 , 0 , 17 , 16 , 1 , 1 , 12 , 2 , 0 , 0 , 0 , 31 , 9 , 4 , 1 , 2 , 0 , 0 
Julian Montoya,Hooker,argentina,2022, 0 , 0 , 47 , 28 , 1 , 0 , 16 , 2 , 0 , 0 , 0 , 80 , 10 , 7 , 13 , 7 , 0 , 0 
Marcos Kremer,Flanker 6,argentina,2022, 0 , 0 , 105 , 56 , 0 , 1 , 12 , 4 , 0 , 0 , 0 , 110 , 22 , 7 , 6 , 15 , 1 , 0 
Matias Alemanno,Lock,argentina,2022, 0 , 0 , 34 , 20 , 0 , 1 , 5 , 0 , 0 , 0 , 0 , 54 , 8 , 4 , 3 , 4 , 1 , 0 
Mayco Vivas,Prop,argentina,2022, 0 , 0 , 9 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 20 , 2 , 0 , 3 , 6 , 0 , 0 
Nahuel Tetaz Chaparro,Prop,argentina,2022, 5 , 1 , 30 , 20 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 29 , 11 , 1 , 1 , 6 , 0 , 0 
Pablo Matera,Blindside Flanker,argentina,2022, 5 , 1 , 102 , 64 , 1 , 1 , 49 , 7 , 3 , 0 , 0 , 65 , 15 , 5 , 16 , 14 , 0 , 0 
Rodrigo Bruni,Number 8,argentina,2022, 0 , 0 , 26 , 9 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 7 , 3 , 1 , 1 , 1 , 0 , 0 
Santiago Socino,Hooker,argentina,2022, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 3 , 0 , 1 , 0 , 0 , 0 
Tomas Lavanini,Lock,argentina,2022, 0 , 0 , 73 , 46 , 1 , 0 , 8 , 1 , 0 , 0 , 0 , 61 , 11 , 2 , 10 , 13 , 1 , 0 
Alexander Todua,Wing,argentina,2022, 10 , 2 , 53 , 23 , 3 , 1 , 3 , 2 , 1 , 0 , 0 , 50 , 6 , 3 , 3 , 3 , 0 , 0 
Bautista Delguy,Wing,argentina,2022,,,,,,,,,,,,,,,,,,
Benjamin Urdapilleta,Fly half,argentina,2022, 0 , 0 , 26 , 5 , 2 , 1 , 15 , 2 , 8 , 0 , 0 , 9 , 1 , 0 , 2 , 1 , 0 , 0 
Domingo Miotti,Fly half,argentina,2022, 0 , 0 , 1 , 1 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Emiliano Boffelli,Wing,argentina,2022, 99 , 2 , 67 , 43 , 2 , 0 , 24 , 9 , 12 , 16 , 19 , 21 , 7 , 0 , 11 , 1 , 1 , 0 
Felipe Ezcurra,Centre,argentina,2022, 0 , 0 , 0 , 0 , 0 , 0 , 21 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Gonzalo Bertranou,Scrum half,argentina,2022, 15 , 3 , 26 , 21 , 2 , 0 , 292 , 1 , 14 , 0 , 0 , 58 , 6 , 1 , 6 , 4 , 1 , 0 
Ignacio Ruiz,,argentina,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Jeronimo De La Fuente,Centre,argentina,2022, 10 , 2 , 37 , 21 , 2 , 0 , 28 , 4 , 2 , 0 , 0 , 26 , 5 , 1 , 1 , 3 , 0 , 0 
Joel Sclavi,,argentina,2022, 0 , 0 , 31 , 29 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 30 , 2 , 3 , 3 , 8 , 1 , 0 
Juan Cruz Mallia,Centre,argentina,2022, 0 , 0 , 103 , 39 , 3 , 1 , 48 , 5 , 22 , 0 , 0 , 27 , 3 , 0 , 13 , 2 , 0 , 0 
Juan Imhoff,Wing,argentina,2022, 5 , 1 , 35 , 13 , 3 , 1 , 10 , 4 , 2 , 0 , 0 , 13 , 2 , 1 , 6 , 1 , 0 , 0 
Juan Martin Gonzalez,,argentina,2022, 20 , 4 , 122 , 31 , 8 , 3 , 14 , 4 , 1 , 0 , 0 , 83 , 9 , 7 , 4 , 2 , 1 , 0 
Lautaro Bazan Velez,Scrum half,argentina,2022, 0 , 0 , 1 , 1 , 0 , 0 , 46 , 0 , 7 , 0 , 0 , 8 , 0 , 1 , 0 , 0 , 0 , 0 
Lucio Cinti,,argentina,2022, 0 , 0 , 25 , 13 , 1 , 0 , 7 , 0 , 1 , 0 , 0 , 15 , 2 , 1 , 3 , 1 , 0 , 0 
Matias Moroni,Centre,argentina,2022, 10 , 2 , 126 , 38 , 0 , 2 , 19 , 7 , 7 , 0 , 0 , 42 , 5 , 5 , 10 , 2 , 0 , 0 
Matias Orlando,Centre,argentina,2022, 0 , 0 , 125 , 45 , 4 , 1 , 17 , 2 , 0 , 0 , 0 , 40 , 10 , 2 , 7 , 3 , 0 , 0 
Nicolas Sanchez,Fly half,argentina,2022, 6 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Pedro Rubiolo,Fullback,argentina,2022, 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 
Santiago Carreras,Centre,argentina,2022, 12 , 2 , 122 , 43 , 7 , 3 , 97 , 4 , 66 , 1 , 0 , 34 , 20 , 2 , 20 , 6 , 0 , 0 
Santiago Cordero,Wing,argentina,2022, 0 , 0 , 39 , 14 , 7 , 0 , 12 , 2 , 4 , 0 , 0 , 4 , 6 , 0 , 3 , 0 , 0 , 0 
Santiago Grondona,,argentina,2022, 0 , 0 , 11 , 7 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 27 , 3 , 2 , 1 , 1 , 0 , 0 
Tomas Albornoz,,argentina,2022, 5 , 1 , 7 , 5 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Tomas Cubelli,Scrum half,argentina,2022, 0 , 0 , 25 , 17 , 4 , 0 , 157 , 2 , 11 , 0 , 0 , 18 , 10 , 1 , 3 , 1 , 0 , 0 
Abraham Papali'i,Number 8,samoa,2022,,,,,,,,,,,,,,,,,,
Aki Seiuli,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Alamanda Motuga,Openside Flanker,samoa,2022,,,,,,,,,,,,,,,,,,
Ally Hogg,Number 8,samoa,2022,,,,,,,,,,,,,,,,,,
Ben Nee Nee,Lock,samoa,2022,,,,,,,,,,,,,,,,,,
Filo Paulo,Lock,samoa,2022,,,,,,,,,,,,,,,,,,
Henry Stowers,Number 8,samoa,2022,,,,,,,,,,,,,,,,,,
JP Sauni,Blindside Flanker,samoa,2022,,,,,,,,,,,,,,,,,,
Jack Lam,Openside Flanker,samoa,2022,,,,,,,,,,,,,,,,,,
Joe Tekori,Lock,samoa,2022,,,,,,,,,,,,,,,,,,
John Ulugia,Hooker,samoa,2022,,,,,,,,,,,,,,,,,,
Jonah Aoina,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Kalolo Tuiloma,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Masalosalo Tutaia,Lock,samoa,2022,,,,,,,,,,,,,,,,,,
Michael Alaalatoa,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Michael Paterson,Lock,samoa,2022,,,,,,,,,,,,,,,,,,
Mikaele Tapili,Blindside flanker,samoa,2022,,,,,,,,,,,,,,,,,,
Naama Leleimalefaga,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Olajuwon Noa,Openside Flanker,samoa,2022,,,,,,,,,,,,,,,,,,
Paul Alo-Emile,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Ray Niuia,Hooker,samoa,2022,,,,,,,,,,,,,,,,,,
Sakaria Taulafo,Prop,samoa,2022,,,,,,,,,,,,,,,,,,
Sam Slade,Lock 5,samoa,2022,,,,,,,,,,,,,,,,,,
Seilala Lam,Hooker,samoa,2022,,,,,,,,,,,,,,,,,,
Senio Toleafoa,Lock,samoa,2022,,,,,,,,,,,,,,,,,,
TJ Ioane,Number 8,samoa,2022,,,,,,,,,,,,,,,,,,
Talalelei Gray,Number 8,samoa,2022,,,,,,,,,,,,,,,,,,
Theodore McFarland,Lock 4,samoa,2022,,,,,,,,,,,,,,,,,,
AJ Alatimu,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Ahsee Tuala,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Albert Onelei,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Alex Luatua,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Auvasa Falealii,Scrum Half,samoa,2022,,,,,,,,,,,,,,,,,,
Aviata Silago,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
D'Angelo Leuila,Fly Half,samoa,2022,,,,,,,,,,,,,,,,,,
Dwayne Polataivao,Scrum Half,samoa,2022,,,,,,,,,,,,,,,,,,
Ed Fidow,Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Elijah Niko,Right wing,samoa,2022,,,,,,,,,,,,,,,,,,
Elisapeta Alofipo,Centre 12,samoa,2022,,,,,,,,,,,,,,,,,,
George Pisi,Centre,samoa,2022,,,,,,,,,,,,,,,,,,
Henry Taefu,Centre 12,samoa,2022,,,,,,,,,,,,,,,,,,
Jamie-Jerry Taulagi,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Joe Perez,Right Wing,samoa,2022,,,,,,,,,,,,,,,,,,
John Vaili,Centre 13,samoa,2022,,,,,,,,,,,,,,,,,,
Jonathan Taumateine,Scrum Half,samoa,2022,,,,,,,,,,,,,,,,,,
Losi Filipo,Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Mike Ellery,Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Neria Fomai,Left Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Nigel Hunt,Centre,samoa,2022,,,,,,,,,,,,,,,,,,
Opetera Peleseuma,Outside centre,samoa,2022,,,,,,,,,,,,,,,,,,
Reece Anapu,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Rodney Yona,Centre 12,samoa,2022,,,,,,,,,,,,,,,,,,
Sinoti Sinoti,Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Stacey Ili,Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Taiso Silafai-Leaana,Centre,samoa,2022,,,,,,,,,,,,,,,,,,
Tam Uli Salelologa,Right Wing,samoa,2022,,,,,,,,,,,,,,,,,,
Tietie Tuimaga,,samoa,2022,,,,,,,,,,,,,,,,,,
Tom Heathcote,Fly half,samoa,2022,,,,,,,,,,,,,,,,,,
Tomasi Alosio,Fullback,samoa,2022,,,,,,,,,,,,,,,,,,
Winston Stanley,Centre,samoa,2022,,,,,,,,,,,,,,,,,,
 Jean Sousa,Lock 5,portugal,2022,,,,,,,,,,,,,,,,,,
Diogo Ferreira,Prop,portugal,2022,,,,,,,,,,,,,,,,,,
Duarte Diniz,Openside Flanker,portugal,2022,,,,,,,,,,,,,,,,,,
Duarte Torgal,Lock 4,portugal,2022,,,,,,,,,,,,,,,,,,
Francisco Fernades Moreira,Loose head prop,portugal,2022,,,,,,,,,,,,,,,,,,
Geoffrey Moise,Prop,portugal,2022,,,,,,,,,,,,,,,,,,
Joao Granate,Blindside Flanker,portugal,2022,,,,,,,,,,,,,,,,,,
Jose Madeira,Openside Flanker,portugal,2022,,,,,,,,,,,,,,,,,,
Lionel Campergue,Hooker,portugal,2022,,,,,,,,,,,,,,,,,,
Rafael Simoes,Lock 4,portugal,2022,,,,,,,,,,,,,,,,,,
Steevy Cerqueira,Lock,portugal,2022,,,,,,,,,,,,,,,,,,
Cody Thomas,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
David Wallis,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
James Verity-Amm,Wing,portugal,2022,,,,,,,,,,,,,,,,,,
Jeromino Portela,Fly Half,portugal,2022,,,,,,,,,,,,,,,,,,
Joao Mateus,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
Jorge Abecasis,Fly Half,portugal,2022,,,,,,,,,,,,,,,,,,
Jose Lima,Centre,portugal,2022,,,,,,,,,,,,,,,,,,
Manuel Cardoso Pinto,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
Pedro Bettencourt,Centre,portugal,2022,,,,,,,,,,,,,,,,,,
Pedro Lucas,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
Samuel Marques,Scrum half,portugal,2022,,,,,,,,,,,,,,,,,,
Simao Bento ,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
Thibault De Freitas,Fullback,portugal,2022,,,,,,,,,,,,,,,,,,
Tomas Appleton,Centre 12,portugal,2022,,,,,,,,,,,,,,,,,,
Vincent Pinto,Centre,portugal,2022,,,,,,,,,,,,,,,,,,
Andrew Quattrin,Hooker,canada,2022,,,,,,,,,,,,,,,,,,
Cole Keith,Prop,canada,2022,,,,,,,,,,,,,,,,,,
Conor Keys,Lock,canada,2022,,,,,,,,,,,,,,,,,,
Djustice Sears-Duru,Prop,canada,2022,,,,,,,,,,,,,,,,,,
Eric Howard,Hooker,canada,2022,,,,,,,,,,,,,,,,,,
Jake Ilnicki,Prop,canada,2022,,,,,,,,,,,,,,,,,,
Josh Larsen,Lock,canada,2022,,,,,,,,,,,,,,,,,,
Lucas Albornoz,Lock,canada,2022,,,,,,,,,,,,,,,,,,
Lucas Rumball,Flanker 6,canada,2022,,,,,,,,,,,,,,,,,,
Marc-Antoine Rallier,Hooker,canada,2022,,,,,,,,,,,,,,,,,,
ReeganO'Gorman,Blindside flanker,canada,2022,,,,,,,,,,,,,,,,,,
Siaki Vikilani,Number 8,canada,2022,,,,,,,,,,,,,,,,,,
Stephan Malan,Number 8,canada,2022,,,,,,,,,,,,,,,,,,
Ben LeSage,Centre,canada,2022,,,,,,,,,,,,,,,,,,
Cole Davis,Wing,canada,2022,,,,,,,,,,,,,,,,,,
Corey Thomas,,canada,2022,,,,,,,,,,,,,,,,,,
Donald Carson,Fullback,canada,2022,,,,,,,,,,,,,,,,,,
Ernst Stapelberg,Fly half,canada,2022,,,,,,,,,,,,,,,,,,
Gavin Mullin,Centre,canada,2022,,,,,,,,,,,,,,,,,,
JW Jonker,Centre,canada,2022,,,,,,,,,,,,,,,,,,
Kainoa Lloyd,Wing,canada,2022,,,,,,,,,,,,,,,,,,
LachlanKratz,Inside centre,canada,2022,,,,,,,,,,,,,,,,,,
LiamMurray,Fullback,canada,2022,,,,,,,,,,,,,,,,,,
Michael Smith,Fullback,canada,2022,,,,,,,,,,,,,,,,,,
Peter Nelson,Fly half,canada,2022,,,,,,,,,,,,,,,,,,
QuinnNgawati,Inside centre,canada,2022,,,,,,,,,,,,,,,,,,
Robert Povey,Fullback,canada,2022,,,,,,,,,,,,,,,,,,
Ross Braude,Scrum half,canada,2022,,,,,,,,,,,,,,,,,,
TylerRowland,Fullback,canada,2022,,,,,,,,,,,,,,,,,,
Billy Harmon,Openside Flanker,maori-all-blacks,2022, 0 , 0 , 49 , 19 , 2 , 0 , 8 , 2 , 2 , 0 , 0 , 17 , 1 , 2 , 6 , 4 , 0 , 0 
Caleb Delaney,Lock 5,maori-all-blacks,2022, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 
Cameron Suafoa,Blindside Flanker,maori-all-blacks,2022, 0 , 0 , 28 , 13 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 10 , 1 , 0 , 1 , 1 , 0 , 0 
Cullen Grace,Lock 5,maori-all-blacks,2022, 5 , 1 , 35 , 15 , 0 , 0 , 8 , 2 , 0 , 0 , 0 , 10 , 7 , 1 , 1 , 1 , 0 , 0 
Isaia Walker-Leawere,Lock,maori-all-blacks,2022, 0 , 0 , 29 , 16 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 19 , 2 , 1 , 1 , 5 , 0 , 0 
Jermaine Ainsley,Prop,maori-all-blacks,2022, 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 0 
Josh Dickson,Lock,maori-all-blacks,2022, 0 , 0 , 5 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 9 , 2 , 1 , 1 , 0 , 0 , 0 
Kurt Eklund,Hooker,maori-all-blacks,2022, 0 , 0 , 33 , 21 , 2 , 0 , 5 , 2 , 0 , 0 , 0 , 19 , 0 , 1 , 0 , 0 , 0 , 0 
Leni Apisai,Hooker,maori-all-blacks,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Manaaki Selby-Rickit,Lock 5,maori-all-blacks,2022, 0 , 0 , 12 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 1 , 1 , 1 , 0 , 0 , 0 
Marcel Renata,Prop,maori-all-blacks,2022, 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Max Hicks,Blindside Flanker,maori-all-blacks,2022,,,,,,,,,,,,,,,,,,
Ollie Norris,Prop,maori-all-blacks,2022, 0 , 0 , 14 , 9 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 1 , 0 
Reed Prinsep,Blindside Flanker,maori-all-blacks,2022, 0 , 0 , 18 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 5 , 0 , 0 
TK Howden,Blindside Flanker,maori-all-blacks,2022, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 
