,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
James Lentjes,Flanker 7,highlanders,2022, 5 , 1 , 93 , 45 , 2 , 3 , 20 , 4 , 0 , 0 , 0 , 115 , 14 , 9 , 6 , 5 , 0 , 0 
Jermaine Ainsley,Prop,highlanders,2022, 0 , 0 , 98 , 51 , 0 , 0 , 19 , 4 , 0 , 0 , 0 , 96 , 16 , 0 , 3 , 11 , 0 , 0 
Josh Dickson,Lock,highlanders,2022, 10 , 2 , 115 , 58 , 2 , 0 , 38 , 2 , 1 , 0 , 0 , 119 , 27 , 8 , 6 , 11 , 2 , 1 
Josh Hohneck,Prop,highlanders,2022, 0 , 0 , 41 , 16 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 24 , 3 , 0 , 2 , 6 , 0 , 0 
Leni Apisai,Hooker,hurricanes,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 0 , 1 , 2 , 0 , 0 , 0 
Liam Coltman,Hooker,highlanders,2022, 0 , 0 , 76 , 39 , 1 , 0 , 10 , 0 , 0 , 0 , 0 , 83 , 3 , 4 , 14 , 4 , 0 , 0 
Marino Mikaele Tu'u,Number 8,highlanders,2022, 15 , 3 , 314 , 112 , 7 , 6 , 37 , 12 , 2 , 0 , 0 , 68 , 9 , 4 , 14 , 6 , 1 , 0 
Max Hicks,Blindside Flanker,highlanders,2022, 5 , 1 , 44 , 17 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 35 , 5 , 3 , 3 , 1 , 0 , 0 
Rhys Marshall,Hooker,highlanders,2022, 20 , 4 , 91 , 35 , 2 , 0 , 16 , 6 , 2 , 0 , 0 , 35 , 8 , 0 , 5 , 2 , 0 , 0 
Sam Caird,Lock 5,highlanders,2022, 0 , 0 , 15 , 7 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 18 , 1 , 0 , 3 , 0 , 0 , 0 
Shannon Frizell,Flanker 7,highlanders,2022, 5 , 1 , 240 , 78 , 3 , 3 , 29 , 6 , 0 , 0 , 0 , 62 , 16 , 3 , 7 , 3 , 0 , 0 
Aaron Smith,Scrum Half,highlanders,2022, 3 , 0 , 22 , 14 , 1 , 1 , 572 , 3 , 75 , 0 , 1 , 43 , 14 , 4 , 16 , 1 , 0 , 0 
Connor Garden-Bachop,Fullback,highlanders,2022, 0 , 0 , 146 , 76 , 9 , 1 , 59 , 10 , 30 , 0 , 0 , 25 , 13 , 5 , 22 , 5 , 0 , 0 
Denny Solomona,Right Wing,sale,2022,,,,,,,,,,,,,,,,,,
Fetuli Paea,Centre,highlanders,2022, 5 , 1 , 264 , 98 , 4 , 2 , 49 , 5 , 6 , 0 , 0 , 102 , 27 , 5 , 18 , 5 , 0 , 0 
Folau Fakatava,Scrum half,highlanders,2022, 25 , 5 , 129 , 41 , 6 , 3 , 429 , 21 , 54 , 0 , 0 , 50 , 13 , 8 , 9 , 3 , 0 , 0 
Freedom Vahaakolo,Right Wing,highlanders,2022, 0 , 0 , 27 , 9 , 1 , 0 , 4 , 2 , 2 , 0 , 0 , 2 , 2 , 0 , 3 , 1 , 0 , 0 
Josh Timu,Centre,highlanders,2022, 0 , 0 , 59 , 16 , 2 , 1 , 12 , 4 , 0 , 0 , 0 , 35 , 4 , 0 , 2 , 1 , 0 , 0 
Kayne Hammington,Scrum half,highlanders,2022, 0 , 0 , 0 , 0 , 0 , 0 , 35 , 0 , 1 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 
Liam Coombes-Fabling,Right Wing,highlanders,2022, 5 , 1 , 27 , 19 , 1 , 2 , 14 , 1 , 8 , 0 , 0 , 22 , 3 , 3 , 6 , 0 , 0 , 0 
Luca Inch,Fullback,highlanders,2022, 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Marty Banks,Fly half,highlanders,2022, 40 , 0 , 71 , 39 , 4 , 0 , 77 , 7 , 45 , 8 , 8 , 27 , 10 , 0 , 4 , 1 , 0 , 0 
Mitch Hunt,Fly half,highlanders,2022, 71 , 0 , 132 , 41 , 12 , 0 , 151 , 7 , 62 , 13 , 15 , 43 , 12 , 3 , 18 , 5 , 0 , 0 
Mosese Dawai,Wing,highlanders,2022, 10 , 2 , 94 , 39 , 3 , 5 , 15 , 3 , 7 , 0 , 0 , 41 , 7 , 3 , 11 , 1 , 0 , 0 
Patelesio Tomkinson,Centre,highlanders,2022,,,,,,,,,,,,,,,,,,
Rory van Vugt,Fullback,highlanders,2022, 5 , 1 , 28 , 8 , 0 , 1 , 3 , 0 , 2 , 0 , 0 , 5 , 3 , 0 , 2 , 0 , 0 , 0 
Sam Gilbert,Wing,highlanders,2022, 36 , 4 , 210 , 57 , 7 , 2 , 31 , 5 , 18 , 8 , 0 , 52 , 23 , 1 , 19 , 6 , 0 , 0 
Saula Mau,,highlanders,2022, 0 , 0 , 66 , 25 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 22 , 4 , 2 , 6 , 6 , 0 , 0 
Scott Gregory,Fullback,highlanders,2022, 20 , 4 , 250 , 88 , 7 , 3 , 41 , 13 , 9 , 0 , 0 , 84 , 28 , 9 , 12 , 2 , 0 , 0 
Sean Withy,,highlanders,2022, 0 , 0 , 2 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 
Solomona Alaimalo,Fullback,highlanders,2022,,,,,,,,,,,,,,,,,,
Thomas Umaga-Jensen,Centre,highlanders,2022, 10 , 2 , 321 , 97 , 12 , 6 , 44 , 17 , 4 , 0 , 0 , 70 , 12 , 3 , 11 , 6 , 0 , 0 
Vilimoni Koroi,Fullback,highlanders,2022, 2 , 0 , 3 , 2 , 1 , 0 , 6 , 0 , 1 , 1 , 0 , 2 , 1 , 0 , 2 , 0 , 0 , 0 
Alex Fidow,Prop,hurricanes,2022, 10 , 2 , 26 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 2 , 0 , 2 , 3 , 0 , 0 
Ardie Savea,Flanker 7,hurricanes,2022, 15 , 3 , 307 , 111 , 4 , 1 , 71 , 10 , 3 , 0 , 0 , 125 , 8 , 13 , 12 , 8 , 0 , 0 
Asafo Aumua,Hooker,hurricanes,2022, 5 , 1 , 180 , 53 , 2 , 1 , 16 , 2 , 1 , 0 , 0 , 53 , 10 , 5 , 18 , 4 , 0 , 0 
Ben May,Prop,hurricanes,2022, 0 , 0 , 1 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 2 , 0 , 0 , 0 
Blake Gibson,Openside Flanker,hurricanes,2022, 15 , 3 , 148 , 56 , 0 , 2 , 35 , 4 , 0 , 0 , 0 , 124 , 9 , 5 , 9 , 2 , 0 , 0 
Brayden Iose,Number 8,hurricanes,2022, 5 , 1 , 89 , 27 , 3 , 2 , 16 , 3 , 0 , 0 , 0 , 19 , 2 , 1 , 5 , 0 , 1 , 0 
Caleb Delaney,Lock 5,hurricanes,2022, 0 , 0 , 117 , 48 , 1 , 2 , 12 , 3 , 0 , 0 , 0 , 89 , 6 , 6 , 9 , 4 , 0 , 0 
Dane Coles,Hooker,hurricanes,2022, 0 , 0 , 28 , 15 , 1 , 0 , 12 , 3 , 0 , 0 , 0 , 21 , 2 , 2 , 5 , 3 , 0 , 0 
Devan Flanders,Lock,hurricanes,2022, 0 , 0 , 36 , 18 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 33 , 1 , 5 , 2 , 1 , 0 , 0 
Dominic Bird,Lock,hurricanes,2022,,,,,,,,,,,,,,,,,,
Du'Plessis Kirifi,Flanker 7,hurricanes,2022, 5 , 1 , 107 , 52 , 3 , 1 , 40 , 4 , 1 , 0 , 0 , 122 , 10 , 10 , 7 , 7 , 0 , 0 
Isaia Walker-Leawere,Lock,hurricanes,2022, 5 , 1 , 109 , 52 , 4 , 1 , 11 , 0 , 0 , 0 , 0 , 36 , 15 , 4 , 2 , 10 , 0 , 0 
Jacob Devery,Hooker,hurricanes,2022, 0 , 0 , 11 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 1 , 0 , 0 , 0 
James Blackwell,Lock,hurricanes,2022, 5 , 1 , 113 , 67 , 1 , 1 , 38 , 2 , 0 , 0 , 0 , 131 , 19 , 7 , 10 , 7 , 0 , 0 
James O'Reilly,Hooker,hurricanes,2022, 5 , 1 , 47 , 17 , 0 , 1 , 8 , 2 , 0 , 0 , 0 , 40 , 7 , 2 , 5 , 1 , 0 , 0 
Jared Proffit,Tighthead Prop,hurricanes,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Kianu Kereru-Symes,Hooker,hurricanes,2022, 0 , 0 , 6 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 9 , 2 , 0 , 4 , 0 , 0 , 0 
Pouri Rakete-Stones,Prop,hurricanes,2022, 5 , 1 , 100 , 38 , 1 , 1 , 3 , 1 , 0 , 0 , 0 , 70 , 9 , 1 , 8 , 9 , 1 , 0 
Raymond Tuputupu,Hooker,hurricanes,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Siua Maile,Hooker,hurricanes,2022, 5 , 1 , 14 , 7 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 16 , 3 , 2 , 4 , 1 , 0 , 0 
TK Howden,Blindside Flanker,hurricanes,2022, 0 , 0 , 102 , 38 , 1 , 0 , 20 , 3 , 0 , 0 , 0 , 62 , 5 , 4 , 2 , 3 , 0 , 0 
Tom Parsons,Lock,hurricanes,2022, 5 , 1 , 20 , 8 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 13 , 4 , 2 , 1 , 1 , 0 , 0 
Tyler Laubscher,Number 8,hurricanes,2022, 0 , 0 , 44 , 8 , 0 , 1 , 6 , 2 , 0 , 0 , 0 , 11 , 2 , 2 , 0 , 0 , 0 , 0 
Tyrel Lomax,Prop,hurricanes,2022, 10 , 2 , 61 , 35 , 1 , 0 , 15 , 1 , 0 , 0 , 0 , 82 , 16 , 1 , 7 , 12 , 0 , 0 
Xavier Numia,Prop,hurricanes,2022, 0 , 0 , 63 , 40 , 1 , 0 , 9 , 1 , 0 , 0 , 0 , 58 , 3 , 4 , 3 , 10 , 0 , 0 
Aiden Morgan,Fly Half,hurricanes,2022, 28 , 2 , 157 , 59 , 4 , 1 , 135 , 12 , 23 , 9 , 0 , 28 , 6 , 1 , 9 , 3 , 0 , 0 
Bailyn Sullivan,Centre,hurricanes,2022, 25 , 5 , 317 , 75 , 11 , 8 , 37 , 13 , 5 , 0 , 0 , 64 , 25 , 2 , 11 , 6 , 1 , 0 
Billy Proctor,Centre,hurricanes,2022, 25 , 5 , 226 , 81 , 9 , 4 , 78 , 11 , 1 , 0 , 0 , 90 , 11 , 2 , 12 , 4 , 0 , 0 
Cameron Roigard,,hurricanes,2022, 0 , 0 , 38 , 16 , 3 , 0 , 78 , 6 , 6 , 0 , 0 , 23 , 2 , 1 , 3 , 1 , 0 , 0 
Jackson Garden-Bachop,Fly half,hurricanes,2022, 5 , 1 , 52 , 22 , 5 , 1 , 132 , 7 , 36 , 0 , 0 , 18 , 10 , 1 , 10 , 1 , 0 , 0 
Jamie Booth,Scrum half,hurricanes,2022, 0 , 0 , 63 , 17 , 1 , 1 , 334 , 3 , 10 , 0 , 0 , 35 , 7 , 3 , 14 , 3 , 0 , 0 
Jordie Barrett,Fullback,hurricanes,2022, 116 , 3 , 380 , 142 , 19 , 4 , 114 , 31 , 68 , 25 , 17 , 59 , 17 , 2 , 25 , 6 , 0 , 0 
Josh Moorby,Fullback,hurricanes,2022, 45 , 9 , 257 , 67 , 11 , 8 , 35 , 3 , 9 , 0 , 0 , 42 , 6 , 4 , 16 , 2 , 0 , 0 
Julian Savea,Centre 12,hurricanes,2022, 10 , 2 , 291 , 81 , 9 , 7 , 50 , 16 , 5 , 0 , 0 , 57 , 19 , 4 , 13 , 1 , 0 , 0 
Logan Henry,Scrum Half,hurricanes,2022, 5 , 1 , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Pepesana Patafilo,Centre,hurricanes,2022,,,,,,,,,,,,,,,,,,
Peter Umaga-Jensen,Centre 12,hurricanes,2022, 5 , 1 , 156 , 44 , 2 , 3 , 39 , 7 , 3 , 0 , 0 , 38 , 18 , 1 , 5 , 3 , 0 , 0 
Richard Judd,Scrum half,hurricanes,2022, 0 , 0 , 1 , 4 , 0 , 0 , 83 , 2 , 2 , 0 , 0 , 20 , 2 , 1 , 2 , 0 , 0 , 0 
Riley Higgins,Centre 13,hurricanes,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 1 , 0 
Ruben Love,,hurricanes,2022, 22 , 1 , 98 , 29 , 11 , 2 , 59 , 3 , 22 , 7 , 1 , 13 , 5 , 1 , 11 , 1 , 0 , 0 
Salesi Rayasi,Wing,hurricanes,2022, 35 , 7 , 371 , 103 , 15 , 9 , 64 , 16 , 23 , 0 , 0 , 64 , 12 , 5 , 16 , 11 , 4 , 0 
TJ Perenara,Scrum half,hurricanes,2022, 10 , 2 , 65 , 33 , 1 , 3 , 627 , 7 , 19 , 0 , 0 , 39 , 11 , 5 , 13 , 4 , 0 , 0 
Teihorangi Walden,Centre 12,hurricanes,2022, 0 , 0 , 34 , 12 , 0 , 0 , 9 , 2 , 1 , 0 , 0 , 17 , 2 , 0 , 0 , 1 , 0 , 0 
Wes Goosen,Right Wing,hurricanes,2022, 25 , 5 , 262 , 70 , 18 , 8 , 21 , 5 , 7 , 0 , 0 , 48 , 5 , 4 , 10 , 4 , 0 , 0 
Dany Priso,Prop,la-rochelle,2022, 0 , 0 , 13 , 7 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 15 , 1 , 2 , 4 , 5 , 0 , 0 
Facundo Bosch,Hooker,la-rochelle,2022, 0 , 0 , 5 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 14 , 1 , 3 , 2 , 0 , 0 , 0 
Gregory Alldritt,Flanker 7,la-rochelle,2022, 0 , 0 , 73 , 24 , 2 , 3 , 18 , 7 , 0 , 0 , 0 , 20 , 1 , 1 , 0 , 4 , 1 , 0 
Guram Papidze,Prop,la-rochelle,2022, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 1 , 0 , 0 
Leo Aouf,Prop,la-rochelle,2022, 0 , 0 , 16 , 4 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 2 , 0 , 0 
Mathieu Tanguy,Lock,la-rochelle,2022, 0 , 0 , 2 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 1 , 0 , 0 , 0 
Matthias Haddad,Openside flanker,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Paul Boudehent,Openside Flanker,la-rochelle,2022, 5 , 1 , 36 , 13 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 15 , 10 , 1 , 0 , 0 , 0 , 0 
Pierre Bourgarit,Hooker,la-rochelle,2022, 5 , 1 , 25 , 9 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 15 , 0 , 1 , 3 , 1 , 0 , 0 
Ramiro Herrera,Prop,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Reda Wardi,Prop,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Remi Bourdeau,Flanker 6,la-rochelle,2022, 0 , 0 , 24 , 10 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 2 , 1 , 2 , 2 , 0 , 0 
Remi Picquette,Lock 5,la-rochelle,2022, 10 , 2 , 27 , 12 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 9 , 2 , 1 , 2 , 1 , 0 , 0 
Romain Sazy,Lock,la-rochelle,2022, 0 , 0 , 13 , 10 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 10 , 2 , 0 , 2 , 2 , 0 , 0 
Samuel Lagrange,Hooker,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Thomas Lavault,Lock,la-rochelle,2022, 0 , 0 , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 0 , 0 
Uini Atonio,Prop,la-rochelle,2022, 0 , 0 , 19 , 12 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 10 , 1 , 0 , 3 , 3 , 0 , 0 
Victor Vito,Number 8,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Wian Liebenberg,Flanker 7,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Will Skelton,Lock,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Arthur Retiere,Scrum half,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Brice Dulin,Fullback,la-rochelle,2022, 0 , 0 , 17 , 7 , 2 , 1 , 9 , 3 , 7 , 0 , 0 , 7 , 2 , 0 , 1 , 0 , 0 , 0 
Dillyn Leyds,Fullback,la-rochelle,2022, 5 , 1 , 19 , 10 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 7 , 1 , 0 , 2 , 1 , 1 , 0 
Eneriko Buliruarua,Wing,la-rochelle,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Guillaume Lagahe,Fullback,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Ihaia West,Fly half,la-rochelle,2022, 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Jeremy Sinzelle,Fly half,la-rochelle,2022, 0 , 0 , 1 , 1 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Joel Sclavi,,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Jonathan Danty,Centre,la-rochelle,2022, 5 , 1 , 18 , 10 , 1 , 1 , 5 , 1 , 0 , 0 , 0 , 19 , 1 , 3 , 1 , 1 , 0 , 0 
Jules Favre,Centre 12,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Jules Lebail,Scrum half,la-rochelle,2022, 0 , 0 , 2 , 1 , 0 , 0 , 10 , 0 , 1 , 0 , 0 , 3 , 0 , 0 , 1 , 0 , 0 , 0 
Jules Plisson,Fly half,la-rochelle,2022, 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Levani Botia,Centre,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Martin Alonso-Munoz,Fullback,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Pierre Boudehent,Centre,la-rochelle,2022, 5 , 1 , 22 , 7 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 4 , 0 , 1 , 0 , 0 , 0 , 0 
Pierre Popelin,Fullback,la-rochelle,2022, 29 , 0 , 10 , 9 , 1 , 0 , 31 , 3 , 10 , 7 , 5 , 4 , 0 , 1 , 1 , 2 , 0 , 0 
Raymond Rhule,Fullback,la-rochelle,2022, 10 , 2 , 17 , 10 , 1 , 0 , 5 , 3 , 1 , 0 , 0 , 10 , 4 , 0 , 0 , 0 , 0 , 0 
Simone Rossi,Wing,la-rochelle,2022,,,,,,,,,,,,,,,,,,
Tawera Kerr-Barlow,Scrum half,la-rochelle,2022, 0 , 0 , 19 , 5 , 1 , 1 , 83 , 0 , 7 , 0 , 0 , 4 , 2 , 0 , 0 , 1 , 0 , 0 
Thomas Berjon,Scrum half,la-rochelle,2022, 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 1 , 0 , 0 , 4 , 0 , 1 , 1 , 0 , 0 , 0 
Calum Green,Lock,leicester,2022, 0 , 0 , 13 , 14 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 81 , 2 , 5 , 3 , 4 , 0 , 0 
Charlie Clare,Hooker,leicester,2022, 5 , 1 , 7 , 8 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 17 , 3 , 1 , 5 , 0 , 0 , 0 
Dan Cole,Prop,leicester,2022, 0 , 0 , 7 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 28 , 4 , 1 , 0 , 2 , 0 , 0 
Eli Snyman,Lock,leicester,2022, 5 , 1 , 34 , 28 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 38 , 10 , 0 , 1 , 4 , 0 , 0 
Ellis Genge,Prop,leicester,2022, 0 , 0 , 48 , 21 , 5 , 1 , 9 , 2 , 0 , 0 , 0 , 15 , 5 , 0 , 2 , 2 , 1 , 0 
Francois van Wyk,Prop,leicester,2022, 0 , 0 , 3 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 16 , 3 , 0 , 1 , 2 , 0 , 0 
Hanro Liebenberg,Number 8,leicester,2022, 15 , 3 , 73 , 39 , 2 , 0 , 13 , 3 , 0 , 0 , 0 , 58 , 6 , 5 , 7 , 3 , 0 , 0 
Harry Wells,Lock,leicester,2022, 0 , 0 , 102 , 61 , 1 , 0 , 11 , 1 , 1 , 0 , 0 , 96 , 11 , 5 , 7 , 9 , 1 , 0 
Jacobus Van Tonder,Flanker 6,leicester,2022,,,,,,,,,,,,,,,,,,
Jasper Wiese,Number 8,leicester,2022, 20 , 4 , 160 , 65 , 10 , 1 , 14 , 1 , 0 , 0 , 0 , 69 , 4 , 2 , 4 , 2 , 0 , 0 
Jean-Baptiste Poux,Prop,leicester,2022,,,,,,,,,,,,,,,,,,
Joe Heyes,Tighthead Prop,leicester,2022, 5 , 1 , 35 , 30 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 67 , 5 , 3 , 3 , 11 , 0 , 0 
Juan Pablo Orlandi,Prop,leicester,2022,,,,,,,,,,,,,,,,,,
Julian Montoya,Hooker,leicester,2022, 25 , 5 , 74 , 43 , 0 , 0 , 17 , 5 , 0 , 0 , 0 , 91 , 5 , 15 , 14 , 2 , 0 , 0 
Nephi Leatigaga,Prop,leicester,2022, 0 , 0 , 35 , 14 , 1 , 1 , 5 , 1 , 0 , 0 , 0 , 18 , 5 , 1 , 4 , 4 , 0 , 0 
Nic Dolly,Lock,leicester,2022, 5 , 1 , 10 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13 , 1 , 0 , 3 , 0 , 0 , 0 
Oliver Chessum,Blindside flanker,leicester,2022, 5 , 1 , 36 , 20 , 0 , 1 , 3 , 1 , 1 , 0 , 0 , 35 , 0 , 2 , 2 , 2 , 0 , 0 
Olly Robinson,Flanker 7,leicester,2022, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 10 , 1 , 1 , 1 , 4 , 1 , 0 
Sean Jansen,Number 8,leicester,2022, 0 , 0 , 6 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 1 , 0 , 0 
Tommy Reffell,Flanker 7,leicester,2022, 10 , 2 , 102 , 62 , 3 , 0 , 16 , 3 , 4 , 0 , 0 , 100 , 9 , 5 , 13 , 14 , 1 , 0 
Aurelien Ricart,,leicester,2022, 0 , 0 , 15 , 14 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 27 , 4 , 1 , 1 , 3 , 0 , 0 
Ben Youngs,Scrum half,leicester,2022, 5 , 1 , 26 , 7 , 1 , 0 , 128 , 2 , 34 , 0 , 0 , 6 , 3 , 0 , 5 , 1 , 0 , 0 
Bryce Hegarty,Fullback,leicester,2022, 8 , 1 , 35 , 30 , 5 , 0 , 31 , 2 , 24 , 0 , 1 , 8 , 4 , 0 , 5 , 1 , 0 , 0 
Cameron Henderson,,leicester,2022,,,,,,,,,,,,,,,,,,
Chris Ashton,Wing,leicester,2022, 30 , 6 , 52 , 9 , 2 , 2 , 1 , 0 , 4 , 0 , 0 , 14 , 2 , 1 , 2 , 3 , 1 , 0 
Dan Kelly,Centre 13,leicester,2022, 2 , 0 , 111 , 51 , 1 , 0 , 55 , 6 , 3 , 1 , 0 , 86 , 13 , 2 , 7 , 4 , 0 , 0 
Freddie Burns,Fly Half,leicester,2022, 89 , 2 , 107 , 29 , 8 , 3 , 77 , 6 , 99 , 23 , 11 , 27 , 15 , 2 , 11 , 1 , 0 , 0 
Freddie Steward,Wing,leicester,2022, 15 , 3 , 98 , 39 , 5 , 0 , 18 , 4 , 13 , 0 , 0 , 12 , 0 , 1 , 4 , 1 , 0 , 0 
George Ford,Fly half,leicester,2022, 57 , 0 , 21 , 12 , 1 , 0 , 64 , 2 , 64 , 15 , 9 , 29 , 1 , 1 , 6 , 2 , 0 , 0 
George Martin,,leicester,2022, 5 , 1 , 76 , 51 , 0 , 0 , 18 , 4 , 0 , 0 , 0 , 78 , 6 , 2 , 6 , 7 , 0 , 0 
Gilles Bosch,Fly half,leicester,2022,,,,,,,,,,,,,,,,,,
Guy Porter,,leicester,2022, 15 , 3 , 154 , 41 , 6 , 5 , 15 , 5 , 5 , 0 , 0 , 50 , 10 , 1 , 9 , 1 , 0 , 0 
Harry Potter,,leicester,2022, 15 , 3 , 93 , 43 , 4 , 1 , 13 , 3 , 9 , 0 , 0 , 45 , 13 , 3 , 10 , 4 , 0 , 0 
Hosea Saumaki,Wing,leicester,2022, 10 , 2 , 36 , 8 , 2 , 1 , 2 , 1 , 0 , 0 , 0 , 2 , 5 , 0 , 1 , 1 , 1 , 0 
Jack Van Poortvliet,,leicester,2022, 5 , 1 , 29 , 20 , 0 , 1 , 230 , 5 , 45 , 0 , 0 , 20 , 5 , 1 , 4 , 1 , 0 , 0 
Jacobus Van Wyk,Wing,leicester,2022,,,,,,,,,,,,,,,,,,
Juan Pablo Socino,Centre,leicester,2022, 0 , 0 , 9 , 4 , 0 , 0 , 11 , 0 , 3 , 0 , 0 , 10 , 0 , 0 , 1 , 0 , 0 , 0 
Kini Murimurivalu,Fullback,leicester,2022, 10 , 2 , 27 , 17 , 5 , 0 , 11 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 1 , 1 , 1 , 0 
Matias Moroni,Centre,leicester,2022, 5 , 1 , 4 , 3 , 0 , 0 , 1 , 0 , 2 , 0 , 0 , 9 , 4 , 0 , 2 , 1 , 0 , 0 
Matt Scott,Centre,leicester,2022, 10 , 2 , 67 , 24 , 3 , 2 , 13 , 2 , 6 , 0 , 0 , 30 , 7 , 0 , 3 , 4 , 0 , 0 
Nemani Nadolo,Left Wing,leicester,2022, 30 , 6 , 46 , 23 , 1 , 1 , 12 , 4 , 5 , 0 , 0 , 9 , 5 , 1 , 2 , 2 , 2 , 0 
Richard Wigglesworth,Scrum Half,leicester,2022, 5 , 1 , 39 , 11 , 0 , 2 , 288 , 2 , 41 , 0 , 0 , 16 , 6 , 3 , 4 , 2 , 0 , 0 
Tom Cowan-Dickie,Fullback,leicester,2022,,,,,,,,,,,,,,,,,,
Tom Cowan-Dickie ,Fullback,leicester,2022,,,,,,,,,,,,,,,,,,
Tom Manz,Fullback,leicester,2022, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
