,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Cristian Ojovan,,clermont,2021, 0 , 0 , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 2 , 0 , 0 , 1 , 0 , 0 
Damian Penaud,Centre,clermont,2021, 10 , 2 , 43 , 8 , 8 , 2 , 11 , 3 , 3 , 0 , 0 , 5 , 4 , 1 , 1 , 0 , 0 , 0 
Edward Annandale,Fullback,clermont,2021,,,,,,,,,,,,,,,,,,
Gabin Michet,Fullback,clermont,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
George Moala,Centre 12,clermont,2021, 0 , 0 , 34 , 6 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 2 , 0 , 0 
JJ Hanrahan,Fly half,clermont,2021, 13 , 0 , 37 , 7 , 4 , 2 , 24 , 3 , 6 , 2 , 3 , 8 , 2 , 0 , 2 , 1 , 0 , 0 
Jaco van Tonder,,clermont,2021, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 1 , 0 
Jean Pascal Barraque,Centre,clermont,2021, 0 , 0 , 15 , 4 , 0 , 0 , 5 , 0 , 2 , 0 , 0 , 9 , 3 , 0 , 1 , 1 , 0 , 0 
Kevin Viallard,Scrum half,clermont,2021, 0 , 0 , 0 , 0 , 0 , 0 , 41 , 0 , 6 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 0 , 0 
Kotaro Matsushima,Fullback,clermont,2021, 5 , 1 , 38 , 10 , 2 , 1 , 8 , 2 , 8 , 0 , 0 , 1 , 0 , 0 , 3 , 1 , 0 , 0 
Lucas Dessaigne,,clermont,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Marvin O'Connor,Wing,clermont,2021, 0 , 0 , 2 , 1 , 1 , 0 , 2 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Morgan Parra,Scrum half,clermont,2021, 12 , 0 , 2 , 1 , 1 , 0 , 48 , 0 , 4 , 0 , 4 , 1 , 1 , 1 , 1 , 0 , 0 , 0 
Samuel Ezeala,Fullback,clermont,2021,,,,,,,,,,,,,,,,,,
Sebastien Bezy,Scrum half,clermont,2021, 5 , 1 , 10 , 5 , 1 , 0 , 30 , 2 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Tani Vili,Centre,clermont,2021, 0 , 0 , 12 , 7 , 1 , 0 , 5 , 1 , 2 , 0 , 0 , 7 , 3 , 1 , 0 , 1 , 0 , 0 
Thibaud Lanen,,clermont,2021, 0 , 0 , 7 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 0 
Wesley Fofana,Centre 12,clermont,2021, 0 , 0 , 5 , 3 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Cian Prendergast,Number 8,connacht,2021, 5 , 1 , 97 , 70 , 3 , 0 , 15 , 3 , 0 , 0 , 0 , 136 , 3 , 9 , 10 , 15 , 1 , 0 
Dennis Buckley,Prop,connacht,2021, 0 , 0 , 8 , 20 , 1 , 0 , 18 , 1 , 0 , 0 , 0 , 71 , 3 , 2 , 6 , 15 , 0 , 0 
Finlay Bealham,Prop,connacht,2021, 5 , 1 , 85 , 74 , 1 , 0 , 11 , 2 , 0 , 0 , 0 , 132 , 14 , 3 , 1 , 15 , 2 , 0 
Jack Aungier,Prop,connacht,2021, 0 , 0 , 43 , 36 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 44 , 2 , 2 , 2 , 7 , 0 , 0 
Jarrad Butler,Flanker 6,connacht,2021, 5 , 1 , 84 , 77 , 0 , 0 , 44 , 6 , 1 , 0 , 0 , 147 , 6 , 3 , 13 , 12 , 0 , 1 
Josh Murphy,Flanker 6,connacht,2021,,,,,,,,,,,,,,,,,,
Oisin Dowling,Lock,connacht,2021, 0 , 0 , 22 , 28 , 0 , 1 , 6 , 2 , 0 , 0 , 0 , 77 , 9 , 7 , 1 , 5 , 0 , 0 
Paul Boyle,Number 8,connacht,2021, 25 , 5 , 144 , 94 , 4 , 1 , 33 , 7 , 0 , 0 , 0 , 122 , 6 , 5 , 15 , 7 , 0 , 0 
Peter Dooley,Loosehead Prop,connacht,2021,,,,,,,,,,,,,,,,,,
Shamus Hurley-Langton,Openside flanker,connacht,2021,,,,,,,,,,,,,,,,,,
Bryan Ralston,,connacht,2021,,,,,,,,,,,,,,,,,,
Caolin Blade,Scrum Half,connacht,2021, 25 , 5 , 133 , 62 , 5 , 2 , 649 , 6 , 46 , 0 , 0 , 58 , 7 , 3 , 11 , 8 , 0 , 0 
Conor Fitzgerald,Fly half,connacht,2021, 50 , 1 , 66 , 36 , 7 , 4 , 105 , 6 , 44 , 12 , 7 , 42 , 7 , 0 , 10 , 2 , 0 , 0 
David Hawkshaw,Fullback,connacht,2021,,,,,,,,,,,,,,,,,,
Dylan Tierney-Martin,Fullback,connacht,2021, 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
John Porch,Wing,connacht,2021, 30 , 6 , 319 , 97 , 26 , 9 , 30 , 8 , 32 , 0 , 0 , 76 , 19 , 5 , 23 , 7 , 0 , 0 
Kieran Marmion,Scrum half,connacht,2021, 20 , 4 , 137 , 46 , 7 , 5 , 771 , 5 , 54 , 0 , 0 , 70 , 5 , 5 , 13 , 4 , 0 , 0 
Oran McNulty,Fullback,connacht,2021, 10 , 2 , 90 , 21 , 7 , 5 , 8 , 4 , 8 , 0 , 0 , 4 , 4 , 2 , 7 , 2 , 0 , 0 
Simon Westraadt,,connacht,2021, 30 , 6 , 301 , 65 , 19 , 6 , 24 , 8 , 8 , 0 , 0 , 24 , 7 , 2 , 12 , 3 , 1 , 0 
Thomas Farrell,Centre,connacht,2021, 5 , 1 , 93 , 33 , 4 , 1 , 14 , 7 , 1 , 0 , 0 , 27 , 5 , 0 , 7 , 0 , 0 , 0 
Abraham Pole,Loosehead Prop,crusaders,2021,,,,,,,,,,,,,,,,,,
Codie Taylor,Hooker,crusaders,2021, 35 , 7 , 144 , 46 , 4 , 4 , 25 , 5 , 1 , 0 , 0 , 116 , 10 , 5 , 12 , 13 , 0 , 0 
Ethan Blackadder,Blindside Flanker,crusaders,2021, 5 , 1 , 152 , 55 , 7 , 5 , 35 , 6 , 0 , 0 , 0 , 108 , 15 , 5 , 14 , 5 , 1 , 0 
George Bower,Tighthead Prop,crusaders,2021, 0 , 0 , 25 , 28 , 0 , 0 , 17 , 1 , 0 , 0 , 0 , 119 , 7 , 1 , 3 , 7 , 0 , 0 
Joe Moody,Prop,crusaders,2021, 0 , 0 , 15 , 14 , 0 , 1 , 7 , 0 , 0 , 0 , 0 , 26 , 2 , 0 , 3 , 6 , 0 , 0 
Liam Hallam-Eames,Lock,crusaders,2021,,,,,,,,,,,,,,,,,,
Mitchell Dunshea,Lock 4,crusaders,2021, 5 , 1 , 65 , 35 , 5 , 2 , 10 , 4 , 0 , 0 , 0 , 58 , 11 , 5 , 1 , 3 , 0 , 0 
Pablo Matera,Blindside Flanker,crusaders,2021,,,,,,,,,,,,,,,,,,
Quinten Strange,Lock,crusaders,2021, 0 , 0 , 11 , 6 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 23 , 4 , 0 , 2 , 4 , 0 , 0 
Ricky Jackson,Hooker,crusaders,2021,,,,,,,,,,,,,,,,,,
Samuel Whitelock,Lock,crusaders,2021, 0 , 0 , 63 , 42 , 1 , 0 , 27 , 6 , 0 , 0 , 0 , 104 , 8 , 12 , 6 , 3 , 0 , 0 
Scott Barrett,Lock,crusaders,2021, 5 , 1 , 92 , 59 , 3 , 2 , 32 , 9 , 1 , 0 , 0 , 129 , 30 , 8 , 7 , 15 , 1 , 0 
Sione Havili Talitui,Openside Flanker,crusaders,2021, 5 , 1 , 88 , 50 , 1 , 1 , 31 , 3 , 0 , 0 , 0 , 126 , 14 , 4 , 6 , 4 , 0 , 0 
Bryn Hall,Scrum half,crusaders,2021, 10 , 2 , 6 , 7 , 0 , 0 , 379 , 7 , 15 , 0 , 0 , 37 , 5 , 1 , 6 , 5 , 1 , 0 
David Kaetau Havili,Wing,crusaders,2021, 13 , 2 , 177 , 59 , 9 , 1 , 87 , 16 , 34 , 0 , 1 , 98 , 21 , 10 , 14 , 14 , 1 , 0 
Fletcher Newell,,crusaders,2021, 0 , 0 , -1 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 8 , 0 , 1 , 0 , 0 , 0 , 0 
Jack Goodhue,Centre,crusaders,2021, 5 , 1 , 43 , 23 , 3 , 1 , 22 , 4 , 0 , 0 , 0 , 35 , 6 , 4 , 5 , 1 , 0 , 0 
Kini Naholo,Left wing,crusaders,2021,,,,,,,,,,,,,,,,,,
Leicester Fainga'anuku,Wing,crusaders,2021, 20 , 4 , 417 , 118 , 25 , 9 , 40 , 13 , 6 , 0 , 0 , 46 , 26 , 5 , 15 , 10 , 0 , 0 
Richie Mo'unga,Fly half,crusaders,2021, 145 , 5 , 358 , 79 , 43 , 15 , 267 , 20 , 65 , 42 , 12 , 81 , 17 , 3 , 19 , 5 , 0 , 0 
Sevu Reece,Right Wing,crusaders,2021, 50 , 10 , 237 , 60 , 16 , 12 , 55 , 14 , 15 , 0 , 0 , 57 , 13 , 9 , 10 , 6 , 0 , 0 
Simon Hickey,Fly half,crusaders,2021,,,,,,,,,,,,,,,,,,
Will Jordan,Fullback,crusaders,2021, 40 , 8 , 545 , 94 , 32 , 10 , 97 , 19 , 31 , 0 , 0 , 47 , 10 , 3 , 23 , 7 , 2 , 0 
Boan Venter,Prop,edinburgh,2021, 15 , 3 , 98 , 48 , 1 , 1 , 9 , 2 , 0 , 0 , 0 , 45 , 7 , 3 , 3 , 7 , 0 , 0 
Grant Gilchrist,Lock,edinburgh,2021, 0 , 0 , 85 , 59 , 0 , 0 , 19 , 0 , 1 , 0 , 0 , 93 , 8 , 6 , 5 , 8 , 0 , 0 
Jamie Ritchie,Openside Flanker,edinburgh,2021, 5 , 1 , 151 , 70 , 8 , 1 , 17 , 5 , 0 , 0 , 0 , 75 , 5 , 6 , 11 , 11 , 0 , 0 
Luan de Bruin,Prop,edinburgh,2021, 0 , 0 , 6 , 12 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 17 , 1 , 0 , 0 , 2 , 0 , 0 
Luke Crosbie,Flanker 6,edinburgh,2021, 5 , 1 , 135 , 88 , 1 , 0 , 16 , 3 , 0 , 0 , 0 , 136 , 9 , 6 , 7 , 11 , 0 , 0 
Pierre Schoeman,Prop,edinburgh,2021, 10 , 2 , 151 , 83 , 3 , 1 , 17 , 4 , 0 , 0 , 0 , 98 , 1 , 2 , 4 , 12 , 2 , 0 
Sam Skinner,Lock 4,exeter-chiefs,2021, 15 , 3 , 204 , 114 , 0 , 3 , 48 , 2 , 0 , 0 , 0 , 167 , 16 , 13 , 15 , 12 , 0 , 1 
Stuart McInally,Hooker,edinburgh,2021, 20 , 4 , 78 , 46 , 4 , 2 , 7 , 0 , 0 , 0 , 0 , 54 , 8 , 1 , 17 , 5 , 0 , 0 
Viliame Mata,Number 8,edinburgh,2021, 5 , 1 , 414 , 172 , 12 , 1 , 51 , 14 , 0 , 0 , 0 , 100 , 15 , 8 , 19 , 12 , 0 , 0 
WP Nel,Prop,edinburgh,2021, 5 , 1 , 74 , 35 , 3 , 1 , 11 , 1 , 0 , 0 , 0 , 56 , 5 , 0 , 3 , 9 , 2 , 0 
Ben Vellacott,Scrum half,edinburgh,2021, 25 , 5 , 59 , 21 , 2 , 2 , 335 , 5 , 47 , 0 , 0 , 18 , 7 , 4 , 4 , 3 , 0 , 0 
Blair Kinghorn,Fullback,edinburgh,2021, 60 , 3 , 211 , 65 , 12 , 4 , 153 , 14 , 37 , 15 , 5 , 60 , 24 , 4 , 19 , 3 , 0 , 0 
Charlie Savala,Fullback,edinburgh,2021, 7 , 0 , 10 , 7 , 0 , 0 , 26 , 0 , 10 , 2 , 1 , 24 , 6 , 1 , 3 , 2 , 0 , 0 
Chris Dean,Centre,edinburgh,2021, 10 , 2 , 110 , 45 , 2 , 2 , 38 , 4 , 13 , 0 , 0 , 40 , 10 , 1 , 7 , 1 , 0 , 0 
Darcy Graham,Wing,edinburgh,2021, 20 , 4 , 210 , 44 , 12 , 3 , 6 , 2 , 2 , 0 , 0 , 25 , 7 , 3 , 9 , 4 , 0 , 0 
Henry Immelman,Fullback,edinburgh,2021, 5 , 1 , 126 , 36 , 14 , 3 , 22 , 4 , 14 , 0 , 0 , 16 , 6 , 2 , 9 , 6 , 0 , 0 
Henry Pyrgos,Scrum half,edinburgh,2021, 0 , 0 , 35 , 15 , 1 , 1 , 520 , 1 , 66 , 0 , 0 , 16 , 8 , 2 , 15 , 3 , 0 , 0 
Jaco van der Walt,Fly half,edinburgh,2021, 69 , 0 , 115 , 48 , 15 , 3 , 138 , 10 , 43 , 12 , 15 , 57 , 5 , 2 , 13 , 4 , 1 , 0 
James Lang,Fly half,edinburgh,2021, 0 , 0 , 114 , 38 , 6 , 2 , 23 , 0 , 4 , 0 , 0 , 40 , 5 , 5 , 4 , 3 , 0 , 0 
Mac Sykes,Scrum half,edinburgh,2021, 5 , 1 , 28 , 18 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 77 , 10 , 2 , 1 , 5 , 0 , 0 
Mark Bennett,Centre,edinburgh,2021, 20 , 3 , 275 , 48 , 16 , 5 , 20 , 6 , 3 , 1 , 1 , 54 , 9 , 5 , 3 , 3 , 0 , 1 
Alec Hepburn,Prop,exeter-chiefs,2021, 10 , 2 , 136 , 149 , 4 , 0 , 55 , 3 , 1 , 0 , 0 , 148 , 39 , 3 , 15 , 36 , 0 , 0 
Anthony Dickinson,Prop,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Ben Moon,Prop,exeter-chiefs,2021, 0 , 0 , 59 , 35 , 1 , 1 , 6 , 0 , 0 , 0 , 0 , 39 , 6 , 0 , 1 , 7 , 0 , 0 
Callum Bradbury,Lock,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Christ Tshiunza,Lock,exeter-chiefs,2021, 0 , 0 , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 0 , 1 , 0 , 0 
Christ Tshiunza ,Lock,exeter-chiefs,2021, 0 , 0 , 14 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 1 , 0 , 2 , 0 , 0 , 0 
Dave Ewers,Flanker 7,exeter-chiefs,2021, 25 , 5 , 381 , 231 , 8 , 2 , 58 , 14 , 0 , 0 , 0 , 177 , 26 , 4 , 21 , 12 , 1 , 0 
David Attoub,Prop,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Don Armand,Flanker 7,exeter-chiefs,2021, 20 , 4 , 105 , 85 , 3 , 0 , 30 , 4 , 0 , 0 , 0 , 127 , 13 , 10 , 19 , 16 , 0 , 0 
Gilles Valette,Hooker,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Harry Williams,Prop,exeter-chiefs,2021, 10 , 2 , 119 , 80 , 0 , 1 , 28 , 3 , 0 , 0 , 0 , 135 , 12 , 2 , 8 , 21 , 1 , 0 
Jack Innard,Hooker,exeter-chiefs,2021, 0 , 0 , 63 , 37 , 1 , 0 , 17 , 0 , 0 , 0 , 0 , 40 , 6 , 1 , 5 , 3 , 0 , 0 
Jack Yeandle,Hooker,exeter-chiefs,2021, 5 , 1 , 161 , 121 , 3 , 3 , 35 , 4 , 0 , 0 , 0 , 153 , 11 , 4 , 34 , 10 , 0 , 0 
Jacques Vermeulen,Flanker 7,exeter-chiefs,2021, 10 , 2 , 94 , 33 , 2 , 2 , 12 , 0 , 0 , 0 , 0 , 37 , 5 , 3 , 1 , 1 , 0 , 0 
James Kenny,Prop,exeter-chiefs,2021, 0 , 0 , 7 , 10 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 12 , 1 , 0 , 1 , 1 , 0 , 0 
Jannes Kirsten,Flanker 7,exeter-chiefs,2021, 0 , 0 , 157 , 81 , 3 , 1 , 22 , 2 , 0 , 0 , 0 , 98 , 5 , 7 , 7 , 8 , 1 , 0 
Jean Jo Marmouyet,Flanker 6,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Jean-Blaise Lespinasse,Lock,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Jonny Gray,Lock,exeter-chiefs,2021, 30 , 6 , 88 , 68 , 4 , 0 , 20 , 4 , 0 , 0 , 0 , 94 , 1 , 1 , 5 , 8 , 0 , 0 
Jordan Seneca,Hooker,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Jose Ramon Ayarza,Prop,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Josh Iosefa-Scott,Prop,exeter-chiefs,2021, 5 , 1 , 36 , 29 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 30 , 1 , 3 , 3 , 9 , 0 , 0 
Marcus Street,Prop,exeter-chiefs,2021, 0 , 0 , 5 , 9 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 32 , 1 , 0 , 3 , 3 , 0 , 0 
Richard Capstick,Flanker 6,exeter-chiefs,2021, 5 , 1 , 133 , 98 , 9 , 3 , 26 , 4 , 0 , 0 , 0 , 139 , 6 , 8 , 13 , 13 , 1 , 0 
Ryan McCauley,Flanker 6,exeter-chiefs,2021, 0 , 0 , 11 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 13 , 1 , 0 , 1 , 1 , 0 , 0 
Sam Nixon,Prop,exeter-chiefs,2021, 0 , 0 , 13 , 9 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 22 , 1 , 2 , 0 , 3 , 0 , 0 
Sean Lonsdale,Lock,exeter-chiefs,2021, 0 , 0 , 95 , 45 , 1 , 1 , 11 , 0 , 0 , 0 , 0 , 60 , 8 , 4 , 3 , 2 , 0 , 0 
Sean O'Brien,Flanker 7,london-irish,2021, 0 , 0 , 68 , 40 , 6 , 2 , 27 , 9 , 1 , 0 , 0 , 43 , 1 , 3 , 6 , 6 , 0 , 0 
Steffan Liebig,Lock,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Tom Donnelly,Lock,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Will Witty,Lock,exeter-chiefs,2021, 15 , 3 , 109 , 93 , 1 , 0 , 24 , 1 , 0 , 0 , 0 , 79 , 8 , 2 , 10 , 5 , 0 , 0 
William Keast,Prop,exeter-chiefs,2021, 0 , 0 , 6 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 0 , 1 , 0 , 0 
Ambrose Curtis,Wing,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Benjamin Thiery,Fly half,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Chris Auld,Centre,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Dafydd Jenkins,Fullback,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Facundo Cordero,Fullback,exeter-chiefs,2021, 20 , 4 , 230 , 57 , 25 , 8 , 43 , 5 , 17 , 0 , 0 , 39 , 12 , 5 , 16 , 5 , 1 , 0 
Harvey Skinner,Fly half,exeter-chiefs,2021, 17 , 1 , 90 , 49 , 3 , 1 , 199 , 2 , 10 , 3 , 2 , 62 , 14 , 2 , 6 , 5 , 0 , 0 
Henry Slade,Centre,exeter-chiefs,2021, 51 , 4 , 200 , 87 , 8 , 5 , 104 , 16 , 18 , 8 , 5 , 92 , 22 , 6 , 25 , 8 , 0 , 0 
Ian Whitten,Centre,exeter-chiefs,2021, 5 , 1 , 131 , 60 , 5 , 2 , 50 , 5 , 5 , 0 , 0 , 60 , 16 , 3 , 13 , 6 , 0 , 0 
Iban Etcheverry,Wing,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Isa Nacewa,Centre,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Jack Maunder,Scrum half,exeter-chiefs,2021, 5 , 1 , 73 , 56 , 5 , 2 , 1384 , 5 , 162 , 0 , 0 , 90 , 16 , 2 , 13 , 10 , 0 , 0 
Jack Nowell,Wing,exeter-chiefs,2021, 22 , 4 , 219 , 89 , 24 , 4 , 51 , 7 , 9 , 1 , 0 , 54 , 9 , 3 , 7 , 7 , 1 , 0 
Jamie Murphy,Centre,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Joe Simmonds,Fly half,exeter-chiefs,2021, 169 , 3 , 205 , 107 , 20 , 5 , 393 , 8 , 56 , 59 , 12 , 120 , 38 , 3 , 15 , 6 , 0 , 0 
Josh Hodge,,exeter-chiefs,2021, 0 , 0 , 178 , 40 , 20 , 6 , 10 , 2 , 12 , 0 , 0 , 8 , 0 , 0 , 8 , 3 , 0 , 0 
Laurent Bourda-Couhet,Wing,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Lewis Pearson,,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Max Norey,,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Ollie Burrows,Fullback,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Ollie Devoto,Centre,exeter-chiefs,2021, 20 , 4 , 349 , 147 , 7 , 4 , 149 , 9 , 11 , 0 , 0 , 100 , 13 , 3 , 10 , 11 , 0 , 0 
Ollie Leatherbarrow,Fullback,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Olly Woodburn,Wing,exeter-chiefs,2021, 10 , 2 , 99 , 45 , 6 , 1 , 21 , 5 , 2 , 0 , 0 , 21 , 9 , 1 , 8 , 5 , 0 , 0 
Owain Leonard,Scrum half,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Patrick Schickerling,,exeter-chiefs,2021, 0 , 0 , 2 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 2 , 0 , 0 
Ray Parkinson,Centre,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Rus Tuima,,exeter-chiefs,2021, 5 , 1 , 25 , 32 , 2 , 1 , 6 , 1 , 0 , 0 , 0 , 13 , 5 , 1 , 3 , 1 , 0 , 0 
Sam Maunder,Scrum half,exeter-chiefs,2021, 0 , 0 , 9 , 3 , 0 , 0 , 69 , 1 , 4 , 0 , 0 , 7 , 2 , 0 , 1 , 1 , 0 , 0 
Santiago Grondona,,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Stu Townsend,Scrum half,exeter-chiefs,2021, 10 , 2 , 37 , 18 , 5 , 1 , 204 , 3 , 29 , 0 , 0 , 18 , 3 , 1 , 4 , 3 , 0 , 0 
Thibault Lacroix,Centre,exeter-chiefs,2021,,,,,,,,,,,,,,,,,,
Tom Hendrickson,Centre,exeter-chiefs,2021, 0 , 0 , 262 , 89 , 9 , 2 , 50 , 6 , 2 , 0 , 0 , 71 , 12 , 4 , 15 , 1 , 0 , 0 
Tom O'Flaherty,Centre,exeter-chiefs,2021, 45 , 9 , 654 , 216 , 30 , 14 , 77 , 7 , 8 , 0 , 0 , 83 , 26 , 1 , 38 , 15 , 0 , 0 
Alex Craig,Lock,gloucester,2021, 10 , 2 , 37 , 30 , 2 , 0 , 12 , 2 , 0 , 0 , 0 , 89 , 5 , 3 , 4 , 5 , 0 , 0 
Alex Seville,Prop,gloucester,2021, 0 , 0 , 22 , 11 , 0 , 1 , 2 , 1 , 0 , 0 , 0 , 27 , 4 , 1 , 1 , 0 , 0 , 0 
Andrew Davidson,Lock,gloucester,2021, 0 , 0 , 40 , 18 , 0 , 1 , 4 , 2 , 0 , 0 , 0 , 58 , 14 , 4 , 2 , 2 , 0 , 0 
Ben Morgan,Number 8,gloucester,2021, 20 , 4 , 151 , 76 , 6 , 0 , 30 , 2 , 0 , 0 , 0 , 105 , 14 , 0 , 17 , 6 , 0 , 0 
Ciaran Knight,Prop,gloucester,2021, 0 , 0 , 7 , 12 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 18 , 3 , 0 , 2 , 7 , 0 , 0 
Ed Slater,Lock,gloucester,2021, 10 , 2 , 56 , 30 , 1 , 2 , 13 , 1 , 1 , 0 , 0 , 91 , 5 , 9 , 7 , 5 , 0 , 0 
Fraser Balmain,Prop,gloucester,2021, 10 , 2 , 38 , 29 , 0 , 0 , 20 , 3 , 0 , 0 , 0 , 107 , 11 , 4 , 2 , 10 , 2 , 0 
Freddie Clarke,Number 8,gloucester,2021, 0 , 0 , 90 , 56 , 1 , 2 , 16 , 2 , 0 , 0 , 0 , 129 , 11 , 5 , 9 , 4 , 0 , 0 
Harry Elrington,Prop,gloucester,2021, 0 , 0 , 33 , 17 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 31 , 6 , 0 , 3 , 4 , 0 , 0 
Henry Walker,Hooker,gloucester,2021, 0 , 0 , 10 , 12 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 56 , 10 , 0 , 3 , 1 , 0 , 0 
Jack Singleton,Hooker,gloucester,2021, 20 , 4 , 57 , 34 , 0 , 0 , 9 , 2 , 0 , 0 , 0 , 103 , 9 , 3 , 16 , 7 , 0 , 0 
Jamal Ford-Robinson,Prop,gloucester,2021, 0 , 0 , 52 , 33 , 0 , 1 , 13 , 1 , 0 , 0 , 0 , 65 , 9 , 2 , 5 , 10 , 0 , 0 
Jordy Reid,Flanker 6,gloucester,2021, 5 , 1 , 53 , 46 , 2 , 2 , 16 , 6 , 0 , 0 , 0 , 103 , 15 , 2 , 7 , 11 , 2 , 0 
Kirill Gotovtsev,Prop,gloucester,2021, 0 , 0 , 34 , 19 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 76 , 12 , 1 , 0 , 3 , 0 , 0 
Lewis Ludlow,Flanker 6,gloucester,2021, 0 , 0 , 106 , 44 , 0 , 2 , 29 , 5 , 0 , 0 , 0 , 279 , 29 , 20 , 14 , 21 , 2 , 0 
Matias Alemanno,Lock,gloucester,2021, 15 , 3 , 50 , 44 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 148 , 9 , 10 , 9 , 9 , 0 , 0 
Matt Moulds,Hooker,gloucester,2021, 0 , 0 , 4 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 12 , 1 , 0 , 1 , 0 , 0 , 0 
Pat MacArthur,Hooker,gloucester,2021,,,,,,,,,,,,,,,,,,
Ruan Ackermann,Flanker 7,gloucester,2021, 10 , 2 , 333 , 182 , 6 , 2 , 34 , 4 , 3 , 0 , 0 , 170 , 13 , 7 , 9 , 20 , 1 , 0 
Santiago Socino,Hooker,gloucester,2021, 5 , 1 , 14 , 11 , 0 , 1 , 9 , 1 , 0 , 0 , 0 , 54 , 11 , 4 , 8 , 9 , 0 , 0 
Thomas Bianchin,Hooker,gloucester,2021,,,,,,,,,,,,,,,,,,
Val Rapava Ruskin,Prop,gloucester,2021, 5 , 1 , 82 , 57 , 0 , 1 , 23 , 8 , 0 , 0 , 0 , 133 , 23 , 9 , 2 , 8 , 0 , 0 
Wian Conradie,Flanker 7,gloucester,2021, 0 , 0 , 6 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
